Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently
Norm,TA,10,HLS,GasA,0.0,IR1,1,Fin,14836.0,Gd,SBrkr,Typ,NA,Mod,1,226.0,Attchd,2005,20,1Fam,TA,Unf,CemntBd,457,528176030,CompShg,5,0.0,0.0,Ex,Ex,2146.0,Hip,AllPub,GLQ,346.0,WD,2004,730.0,1,NA,NA,949.0,CmentBd,Stone,RL,0.0,2,2492.0,0.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,2,2,2492.0,3,Ex,0,0.0,2009,Y,0.0,2492.0,552000.0,1Story,Pave,8,NridgHt,Ex,235.0,9.604811938609481,7.820840879907344,7.820840879907344,13.221303325259232,5,4,1,1
Norm,Po,4,Lvl,GasA,0.0,Reg,1,Unf,6956.0,Mn,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1950,50,1Fam,Gd,Unf,VinylSd,2834,908225180,CompShg,7,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,624.0,WD,1948,0.0,0,NA,NA,265.0,VinylSd,None,RL,0.0,4,624.0,312.0,TA,0,Y,Norm,0.0,CBlock,Fa,NA,TA,Inside,3,1,624.0,1,Ex,0,0.0,2006,Y,0.0,936.0,97900.0,1.5Fin,Pave,5,Edwards,NA,0.0,8.847359875474174,6.436150368369428,6.841615476477592,11.491701828518602,58,56,0,0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Fin,7862.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,2009,20,1Fam,TA,Unf,VinylSd,517,528456240,CompShg,5,0.0,0.0,Gd,Gd,27.0,Gable,AllPub,GLQ,1191.0,New,2009,0.0,0,NA,NA,676.0,VinylSd,None,FV,0.0,9,1218.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1218.0,2,Ex,0,0.0,2009,Y,0.0,1218.0,208300.0,1Story,Pave,4,Somerst,NA,102.0,8.969796305981806,7.1049654482698426,7.1049654482698426,12.246734627249063,0,0,1,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,11050.0,Mn,SBrkr,Typ,NA,Gtl,1,318.0,Attchd,1997,60,1Fam,TA,Unf,VinylSd,1566,914467050,CompShg,5,0.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,910.0,WD,1996,0.0,0,NA,NA,816.0,VinylSd,None,RL,0.0,9,910.0,910.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,910.0,3,Ex,0,0.0,2008,Y,0.0,1820.0,213000.0,2Story,Pave,8,Mitchel,TA,32.0,9.3101857069459,6.813444599510896,7.506591780070841,12.269047444691562,12,11,0,0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,8924.0,Av,SBrkr,Typ,NA,Gtl,0,120.0,Attchd,1999,60,1Fam,TA,Unf,VinylSd,1439,907187030,CompShg,5,0.0,0.0,TA,Gd,0.0,Gable,AllPub,Unf,880.0,WD,1998,0.0,0,NA,NA,527.0,VinylSd,None,RL,0.0,7,880.0,844.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,880.0,2,Ex,0,0.0,2008,Y,0.0,1724.0,188000.0,2Story,Pave,8,CollgCr,NA,155.0,9.096499555552423,6.779921907472252,7.452402451223638,12.144197241812087,10,9,1,1
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,9610.0,No,FuseA,Typ,NA,Gtl,1,80.0,Attchd,1958,20,1Fam,TA,Unf,Wd Sdng,2577,535177100,CompShg,6,0.0,0.0,TA,TA,203.0,Hip,AllPub,Rec,918.0,WD,1958,632.0,0,NA,NA,488.0,Wd Sdng,BrkFace,RL,0.0,12,1336.0,0.0,TA,1,Y,Feedr,0.0,CBlock,TA,NA,TA,Corner,3,1,1121.0,2,Ex,0,0.0,2006,Y,0.0,1336.0,162000.0,1Story,Pave,7,Names,TA,0.0,9.170559501964338,7.197435354096591,7.197435354096591,11.99535161421452,48,48,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,13710.0,No,FuseA,Typ,NA,Gtl,0,289.0,Attchd,1950,50,1Fam,TA,Unf,Wd Sdng,2241,910205130,CompShg,5,0.0,0.0,TA,TA,420.0,Gable,AllPub,BLQ,490.0,WD,1950,0.0,0,NA,MnPrv,282.0,Wd Sdng,None,RM,0.0,6,910.0,648.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,4,1,910.0,1,TA,0,0.0,2007,Y,0.0,1558.0,152000.0,1.5Fin,Pave,6,IDOTRR,NA,0.0,9.52588077255636,6.813444599510896,7.351158226430694,11.931635799828413,57,57,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,RFn,12552.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2005,60,1Fam,TA,Unf,VinylSd,71,528477080,CompShg,5,0.0,0.0,Gd,Gd,222.0,Gable,AllPub,GLQ,769.0,WD,2004,0.0,0,NA,GdWo,678.0,VinylSd,None,FV,0.0,5,991.0,956.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,991.0,2,Ex,0,0.0,2010,Y,0.0,1947.0,254900.0,2Story,Pave,8,Somerst,Gd,136.0,9.437635294412868,6.898714534329988,7.5740450053721995,12.448626590364206,6,5,1,1
Norm,TA,7,Lvl,GasA,0.0,IR2,1,RFn,14565.0,Av,SBrkr,Typ,NA,Gtl,0,144.0,Attchd,1995,60,1Fam,TA,Unf,VinylSd,1143,531384030,CompShg,5,0.0,0.0,Gd,Gd,537.0,Gable,AllPub,GLQ,295.0,WD,1994,145.0,0,Shed,NA,483.0,VinylSd,BrkFace,RL,0.0,11,832.0,825.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,832.0,2,Ex,0,0.0,2008,Y,2000.0,1657.0,189000.0,2Story,Pave,6,SawyerW,NA,74.0,9.586376669393536,6.723832440821209,7.4127640174265625,12.14950229404178,14,13,0,0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,18559.0,No,SBrkr,Typ,NA,Gtl,2,200.0,Attchd,1978,20,1Fam,Gd,Rec,Plywood,1021,527302185,CompShg,5,0.0,0.0,Gd,Gd,1206.0,Hip,AllPub,GLQ,656.0,WD,1978,383.0,1,NA,NA,550.0,Plywood,BrkFace,RL,0.0,8,2064.0,0.0,TA,0,Y,Norm,186.0,CBlock,Gd,NA,TA,CulDSac,3,2,2048.0,2,TA,0,0.0,2008,Y,0.0,2064.0,235000.0,1Story,Pave,7,NWAmes,Fa,0.0,9.828710125578304,7.6324011266014535,7.6324011266014535,12.367340793126296,30,30,0,0
Norm,TA,5,Lvl,GasW,0.0,Reg,1,Unf,10880.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,190,2FmCon,TA,Unf,MetalSd,1416,905479110,CompShg,5,0.0,0.0,TA,TA,1040.0,Gable,AllPub,ALQ,124.0,ConLD,1950,0.0,1,NA,NA,240.0,MetalSd,None,RL,0.0,8,1164.0,0.0,TA,0,N,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1164.0,1,TA,0,0.0,2008,Y,0.0,1164.0,125000.0,1Story,Pave,5,Edwards,NA,48.0,9.294681520409934,7.059617628291383,7.059617628291383,11.736069016284437,58,58,0,0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,2280.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1975,120,TwnhsI,TA,Unf,Plywood,35,527453150,CompShg,6,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,836.0,WD,1975,0.0,0,NA,NA,308.0,Brk Cmn,None,RL,0.0,6,836.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,FR2,2,1,836.0,1,Ex,0,0.0,2010,Y,0.0,836.0,120000.0,1Story,Pave,4,NPkVill,NA,30.0,7.731930721948486,6.728628613084702,6.728628613084702,11.695247021764184,35,35,0,0
Norm,TA,1,Lvl,GasA,135.0,Reg,1,Unf,31250.0,NA,FuseA,Mod,NA,Gtl,0,0.0,Attchd,1951,20,1Fam,Fa,NA,CBlock,2904,923125030,CompShg,3,0.0,0.0,TA,TA,0.0,Gable,AllPub,NA,0.0,WD,1951,0.0,0,NA,NA,270.0,VinylSd,None,A,0.0,5,1600.0,0.0,Fa,1,Y,Artery,0.0,CBlock,NA,NA,NA,Inside,3,1,0.0,1,TA,0,0.0,2006,N,0.0,1600.0,81500.0,1Story,Pave,6,Mitchel,NA,0.0,10.349774655164548,7.3777589082278725,7.3777589082278725,11.308358299228955,55,55,0,0
Norm,NA,6,Lvl,GasA,0.0,Reg,1,NA,11841.0,Av,SBrkr,Typ,NA,Gtl,0,0.0,NA,1990,90,Duplx,Gd,Unf,HdBoard,2174,908127100,CompShg,5,0.0,0.0,TA,TA,816.0,Gable,AllPub,GLQ,0.0,WD,1990,104.0,1,NA,NA,0.0,HdBoard,BrkFace,RL,0.0,5,816.0,0.0,NA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,3,1,816.0,0,TA,0,0.0,2007,Y,0.0,816.0,118500.0,SFoyer,Grvl,5,Edwards,NA,32.0,9.379323364330956,6.704414354964107,6.704414354964107,11.682668239557323,17,17,0,0
Norm,TA,9,Lvl,GasA,0.0,Reg,1,Fin,9187.0,Mn,SBrkr,Typ,NA,Gtl,1,195.0,Attchd,2009,20,1Fam,TA,Unf,CemntBd,522,528458160,CompShg,5,0.0,0.0,Ex,Ex,1121.0,Gable,AllPub,GLQ,645.0,New,2009,162.0,1,NA,NA,478.0,CmentBd,Stone,FV,0.0,10,1766.0,0.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,2,2,1766.0,3,Ex,0,0.0,2009,Y,0.0,1766.0,370878.0,1Story,Pave,7,Somerst,Gd,130.0,9.125544720271467,7.476472381163905,7.476472381163905,12.823628446539173,0,0,1,1
Norm,TA,5,HLS,GasA,0.0,Reg,2,Unf,6270.0,No,FuseA,Typ,NA,Gtl,0,0.0,2Types,1950,90,Duplx,TA,Unf,MetalSd,2211,909275030,CompShg,6,0.0,0.0,TA,TA,284.0,Gable,AllPub,BLQ,717.0,WD,1949,0.0,0,NA,NA,871.0,MetalSd,None,RH,0.0,8,1001.0,1001.0,TA,0,N,Norm,0.0,CBlock,TA,NA,TA,Inside,4,2,1001.0,3,TA,0,0.0,2007,Y,0.0,2002.0,145000.0,2Story,Pave,8,Crawfor,NA,0.0,8.743531633626967,6.90875477931522,7.601901959875166,11.884489021402711,58,57,0,0
Norm,TA,7,Lvl,GasA,150.0,IR1,1,Unf,15660.0,No,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,2006,50,1Fam,Gd,Unf,VinylSd,1539,909425010,CompShg,9,0.0,0.0,Gd,Gd,341.0,Gable,AllPub,BLQ,457.0,WD,1939,312.0,0,NA,NA,431.0,VinylSd,BrkFace,RL,0.0,5,1137.0,817.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,798.0,2,Ex,1,0.0,2008,Y,0.0,1954.0,311500.0,1.5Fin,Pave,8,Crawfor,TA,119.0,9.658864969544794,7.036148493750536,7.577633832602728,12.649154617209645,69,2,0,1
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,3087.0,Av,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,2006,120,TwnhsE,TA,Unf,VinylSd,2420,528228280,CompShg,5,0.0,0.0,Gd,Gd,453.0,Gable,AllPub,GLQ,767.0,New,2006,14.0,1,NA,NA,437.0,VinylSd,BrkFace,RL,0.0,11,1364.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,1220.0,2,Ex,0,0.0,2006,Y,0.0,1364.0,210250.0,1Story,Pave,6,Blmngtn,Gd,16.0,8.034955024502159,7.218176838403408,7.218176838403408,12.256052577835195,0,0,1,1
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,13450.0,No,SBrkr,Typ,NA,Gtl,0,146.0,BuiltIn,2002,60,1Fam,TA,Unf,VinylSd,2779,907192010,CompShg,5,0.0,0.0,Gd,Gd,700.0,Gable,AllPub,GLQ,216.0,WD,2002,0.0,1,NA,NA,492.0,VinylSd,None,RL,0.0,6,920.0,941.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,916.0,2,Ex,0,0.0,2006,Y,0.0,1861.0,200000.0,2Story,Pave,8,CollgCr,NA,91.0,9.506734385029985,6.824373670043086,7.528869256642251,12.206072645530174,4,4,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,2,Unf,10125.0,NA,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1977,90,Duplx,TA,NA,Plywood,953,914476020,CompShg,5,0.0,0.0,TA,Gd,0.0,Gable,AllPub,NA,0.0,COD,1977,0.0,0,NA,NA,539.0,Plywood,None,RL,0.0,8,1302.0,432.0,TA,0,Y,Norm,0.0,CBlock,NA,NA,NA,Inside,4,2,0.0,2,TA,0,0.0,2009,Y,0.0,1734.0,126000.0,1.5Fin,Pave,8,Mitchel,NA,0.0,9.22276289197474,7.171656822768514,7.458186157340487,11.744037185933616,32,32,0,0
Norm,TA,4,Lvl,GasA,168.0,Reg,1,Unf,8146.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,2003,70,1Fam,Gd,Unf,MetalSd,658,535377150,CompShg,8,0.0,111.0,Gd,TA,0.0,Gable,AllPub,Unf,405.0,WD,1900,0.0,0,NA,NA,281.0,MetalSd,None,RL,0.0,5,717.0,322.0,TA,0,Y,Norm,0.0,BrkTil,Fa,NA,TA,Corner,2,1,405.0,1,Gd,0,0.0,2009,N,0.0,1039.0,114000.0,2Story,Pave,6,OldTown,NA,0.0,9.005282288208358,6.57507584059962,6.946013991099227,11.643953727376633,109,6,0,1
Norm,TA,4,Lvl,GasA,160.0,Reg,1,Unf,9600.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,70,1Fam,Gd,Unf,VinylSd,714,902301060,CompShg,4,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,677.0,WD,1910,0.0,0,NA,NA,720.0,VinylSd,None,RM,0.0,6,833.0,677.0,TA,0,Y,Norm,0.0,BrkTil,Fa,NA,TA,Inside,3,2,677.0,2,TA,0,0.0,2009,N,0.0,1510.0,87500.0,2Story,Pave,7,OldTown,NA,0.0,9.169518377455928,6.725033642166843,7.31986492980897,11.379394072345706,99,59,0,0
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,12328.0,Mn,SBrkr,Typ,NA,Gtl,1,120.0,BuiltIn,2005,60,1Fam,TA,Unf,VinylSd,1637,527212060,CompShg,5,0.0,0.0,Gd,Ex,986.0,Hip,AllPub,GLQ,163.0,WD,2005,146.0,1,NA,NA,729.0,VinylSd,Stone,RL,0.0,7,1164.0,1377.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,4,3,1149.0,3,Ex,0,0.0,2007,Y,0.0,2541.0,349265.0,2Story,Pave,10,StoneBr,Gd,32.0,9.419628376999952,7.059617628291383,7.840312983320164,12.763586225373727,2,2,1,1
Norm,TA,8,Lvl,GasA,0.0,IR1,1,RFn,10141.0,Gd,SBrkr,Typ,NA,Gtl,0,210.0,Attchd,2004,20,1Fam,TA,Rec,VinylSd,538,531369020,Tar&Grv,5,0.0,0.0,Gd,Gd,516.0,Gable,AllPub,BLQ,222.0,WD,2004,264.0,0,NA,NA,845.0,VinylSd,BrkFace,RL,0.0,1,1512.0,0.0,TA,0,Y,Norm,774.0,PConc,Gd,NA,TA,Inside,3,2,1512.0,3,Ex,0,0.0,2009,Y,0.0,1512.0,203000.0,1Story,Pave,6,SawyerW,NA,36.0,9.224341891611996,7.321188556739478,7.321188556739478,12.220961258023925,5,5,1,1
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,8529.0,No,SBrkr,Typ,NA,Gtl,1,290.0,Attchd,2001,20,1Fam,TA,Unf,VinylSd,546,531385020,CompShg,5,0.0,0.0,Gd,Gd,20.0,Gable,AllPub,GLQ,1434.0,WD,2001,0.0,0,NA,NA,527.0,VinylSd,None,RL,0.0,4,1434.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1454.0,2,Ex,0,0.0,2009,Y,0.0,1434.0,189000.0,1Story,Pave,6,SawyerW,TA,39.0,9.05122740031911,7.2682230211595655,7.2682230211595655,12.14950229404178,8,8,1,1
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,8127.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,2003,60,1Fam,TA,Unf,VinylSd,533,528490070,CompShg,5,0.0,0.0,Gd,Gd,410.0,Gable,AllPub,GLQ,402.0,WD,2003,0.0,1,NA,NA,628.0,VinylSd,None,FV,0.0,3,812.0,841.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,812.0,2,Ex,0,0.0,2009,Y,0.0,1653.0,209000.0,2Story,Pave,6,Somerst,NA,45.0,9.002947130753205,6.699500340161678,7.410347097821024,12.250089530946948,6,6,1,1
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,8400.0,Mn,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1950,70,1Fam,TA,Unf,Stucco,718,902327070,CompShg,7,0.0,0.0,TA,Ex,0.0,Gable,AllPub,Unf,917.0,WD,1900,0.0,0,NA,NA,357.0,BrkFace,None,RM,0.0,6,1090.0,917.0,TA,0,Y,Artery,0.0,BrkTil,Fa,NA,Gd,Corner,3,2,917.0,1,Gd,0,0.0,2009,Y,0.0,2007.0,160000.0,2Story,Pave,8,OldTown,NA,235.0,9.035986984831405,6.993932975223189,7.604396348796338,11.982929094215963,109,59,0,0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,RFn,10751.0,Gd,SBrkr,Typ,NA,Gtl,0,136.0,Attchd,1974,20,1Fam,TA,Unf,Plywood,1830,532479050,CompShg,5,0.0,0.0,TA,TA,787.0,Gable,AllPub,ALQ,250.0,WD,1974,44.0,1,NA,NA,431.0,Plywood,BrkFace,RL,0.0,8,1037.0,0.0,TA,0,Y,RRAe,0.0,CBlock,Fa,NA,TA,CulDSac,2,1,1037.0,2,TA,0,0.0,2007,Y,0.0,1037.0,129000.0,1Story,Pave,5,Sawyer,NA,47.0,9.282754052485227,6.9440872082295275,6.9440872082295275,11.76756768334381,33,33,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,10010.0,Av,SBrkr,Typ,NA,Mod,1,240.0,Attchd,1975,20,1Fam,TA,LwQ,HdBoard,2929,924100070,CompShg,5,0.0,0.0,TA,TA,1071.0,Gable,AllPub,ALQ,195.0,WD,1974,0.0,1,NA,NA,418.0,HdBoard,None,RL,0.0,4,1389.0,0.0,TA,0,Y,Norm,123.0,CBlock,Gd,NA,TA,Inside,2,1,1389.0,2,Gd,0,0.0,2006,Y,0.0,1389.0,170000.0,1Story,Pave,6,Mitchel,TA,38.0,9.211339872309265,7.236339342754344,7.236339342754344,12.043553716032399,32,31,0,0
Norm,TA,5,Lvl,GasA,34.0,Reg,1,Unf,4280.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Detchd,2002,30,1Fam,TA,Unf,WdShing,2207,909254140,CompShg,6,0.0,0.0,TA,Gd,365.0,Gable,AllPub,LwQ,75.0,WD,1913,0.0,0,NA,MnPrv,352.0,Stucco,None,RL,0.0,3,694.0,0.0,Gd,0,N,Norm,0.0,PConc,TA,NA,TA,Inside,2,1,440.0,1,TA,0,0.0,2007,P,0.0,694.0,90350.0,1Story,Pave,4,Crawfor,Gd,0.0,8.361708288575842,6.542471960506805,6.542471960506805,11.411446296020374,94,5,0,1
Norm,NA,6,Lvl,Grav,128.0,Reg,1,NA,9600.0,No,FuseF,Typ,NA,Gtl,0,0.0,NA,1950,50,1Fam,TA,Unf,Wd Sdng,1417,905480150,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,572.0,WD,1924,0.0,0,NA,NA,0.0,Wd Sdng,None,RL,0.0,4,572.0,524.0,NA,0,N,Artery,0.0,BrkTil,TA,NA,TA,Corner,2,1,572.0,0,Fa,0,0.0,2008,N,0.0,1096.0,79000.0,1.5Fin,Pave,5,Edwards,NA,8.0,9.169518377455928,6.349138991379798,6.999422467507961,11.27720313144916,84,58,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,9800.0,No,SBrkr,Typ,NA,Gtl,0,256.0,Attchd,1972,20,1Fam,TA,Unf,VinylSd,2787,907203040,CompShg,7,0.0,0.0,TA,TA,894.0,Gable,AllPub,ALQ,0.0,WD,1972,0.0,1,NA,GdWo,552.0,VinylSd,None,RL,0.0,7,894.0,0.0,TA,0,Y,Norm,0.0,PConc,TA,NA,TA,Corner,3,1,894.0,2,TA,0,0.0,2006,Y,0.0,894.0,149900.0,1Story,Pave,5,CollgCr,NA,0.0,9.190137664658664,6.795705775173514,6.795705775173514,11.917723684090689,34,34,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7560.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1971,20,1Fam,TA,ALQ,MetalSd,1037,527403360,CompShg,5,0.0,0.0,TA,TA,119.0,Hip,AllPub,Rec,132.0,WD,1971,0.0,1,NA,NA,576.0,MetalSd,None,RL,0.0,5,864.0,0.0,TA,0,Y,Norm,613.0,CBlock,Gd,NA,TA,Inside,3,1,864.0,2,TA,0,0.0,2008,Y,0.0,864.0,123000.0,1Story,Pave,5,Names,NA,0.0,8.930626469173578,6.761572768804055,6.761572768804055,11.719939634354555,37,37,0,0
Norm,Fa,4,Lvl,GasW,90.0,Reg,2,Unf,9600.0,No,SBrkr,Min2,Grvl,Gtl,0,0.0,2Types,1950,70,1Fam,TA,Unf,AsbShng,2659,902305090,CompShg,2,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,1095.0,WD,1900,0.0,1,NA,NA,779.0,Stucco,None,RM,0.0,5,1095.0,679.0,Fa,0,N,Norm,0.0,BrkTil,TA,NA,Fa,Inside,4,2,1095.0,3,Fa,0,0.0,2006,N,0.0,1774.0,87000.0,2Story,Pave,8,OldTown,NA,0.0,9.169518377455928,6.9985096422506015,7.480992162869525,11.37366339763672,106,56,0,0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Fin,9880.0,Av,SBrkr,Typ,NA,Gtl,1,203.0,Attchd,1977,80,1Fam,TA,Unf,Plywood,1567,914475020,CompShg,6,0.0,0.0,TA,TA,522.0,Gable,AllPub,ALQ,574.0,WD,1977,0.0,1,NA,GdPrv,358.0,Plywood,None,RL,0.0,7,1118.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,Gd,TA,Inside,3,1,1096.0,1,TA,0,576.0,2008,Y,0.0,1118.0,171000.0,SLvl,Pave,6,Mitchel,Po,0.0,9.198267790741914,7.0192966537150445,7.0192966537150445,12.049418835484797,31,31,0,0
Norm,TA,6,Lvl,GasA,96.0,Reg,1,Unf,9600.0,No,FuseA,Typ,NA,Gtl,0,0.0,Attchd,1950,50,1Fam,TA,Unf,VinylSd,1225,534477080,CompShg,5,0.0,0.0,TA,TA,280.0,Gable,AllPub,BLQ,752.0,WD,1950,0.0,0,NA,NA,288.0,VinylSd,None,RL,0.0,4,1032.0,220.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1032.0,1,TA,0,0.0,2008,Y,0.0,1252.0,119000.0,1.5Fin,Pave,6,Names,NA,0.0,9.169518377455928,6.939253946041508,7.132497551660044,11.686878772093667,58,58,0,0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,7931.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1959,20,1Fam,TA,Unf,BrkFace,685,535453200,CompShg,5,0.0,0.0,TA,TA,1148.0,Hip,AllPub,BLQ,0.0,WD,1959,0.0,1,NA,GdPrv,672.0,Plywood,None,RL,0.0,7,1148.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1148.0,1,TA,0,0.0,2009,Y,0.0,1148.0,132500.0,1Story,Pave,6,Names,NA,0.0,8.97853441008332,7.045776576879511,7.045776576879511,11.794337924408413,50,50,0,0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Unf,5100.0,No,SBrkr,Typ,Grvl,Gtl,1,192.0,Detchd,1996,70,1Fam,Gd,Unf,Stucco,1358,903427090,CompShg,7,0.0,0.0,TA,Gd,0.0,Hip,AllPub,Unf,588.0,WD,1925,0.0,0,NA,MnPrv,228.0,Wd Shng,None,RM,0.0,6,833.0,833.0,TA,0,Y,Norm,0.0,PConc,TA,NA,TA,Inside,3,1,588.0,1,Fa,0,0.0,2008,Y,0.0,1666.0,161000.0,2Story,Pave,7,OldTown,Gd,63.0,8.536995818712418,6.725033642166843,7.418180822726788,11.9891596439666,83,12,0,0
Norm,TA,9,Lvl,GasA,0.0,IR1,1,Fin,9720.0,Mn,SBrkr,Typ,NA,Gtl,1,168.0,BuiltIn,2002,60,1Fam,TA,Unf,VinylSd,1461,907255030,CompShg,5,0.0,0.0,Gd,Gd,1194.0,Gable,AllPub,GLQ,163.0,WD,2001,134.0,1,NA,NA,725.0,VinylSd,BrkFace,RL,0.0,1,1366.0,581.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,CulDSac,3,2,1357.0,3,Ex,0,0.0,2008,Y,0.0,1947.0,274000.0,2Story,Pave,7,CollgCr,TA,116.0,9.181940897454485,7.2196420401307355,7.5740450053721995,12.520883385370206,7,6,1,1
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8521.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Detchd,1967,20,1Fam,TA,Unf,HdBoard,221,905104210,CompShg,5,0.0,0.0,TA,TA,842.0,Gable,AllPub,ALQ,70.0,WD,1967,0.0,0,NA,MnPrv,336.0,HdBoard,None,RL,0.0,5,912.0,0.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,TA,FR2,3,1,912.0,1,TA,0,0.0,2010,Y,0.0,912.0,125000.0,1Story,Pave,5,Sawyer,Fa,0.0,9.050288983827956,6.815639990074331,6.815639990074331,11.736069016284437,43,43,0,0
