Yr Sold,Garage Cond,SalePrice,2nd Flr SF,Exter Qual,Condition 2,Pool QC,Paved Drive,Half Bath,Exter Cond,Functional,Full Bath,MS SubClass,Electrical,Mas Vnr Type,Land Contour,Kitchen Qual,1st Flr SF,Garage Qual,Mo Sold,MS Zoning,Heating,BsmtFin Type 1,BsmtFin SF 2,Roof Matl,Total Bsmt SF,Low Qual Fin SF,Sale Type,Wood Deck SF,TotRms AbvGrd,Screen Porch,Garage Type,Neighborhood,Land Slope,BsmtFin Type 2,Heating QC,Condition 1,Bldg Type,PID,Fireplaces,Pool Area,Fence,Mas Vnr Area,Lot Config,Enclosed Porch,Central Air,Gr Liv Area,Street,Alley,Garage Cars,House Style,Misc Val,Bsmt Half Bath,Fireplace Qu,Garage Finish,Overall Qual,Id,Lot Area,Utilities,Year Remod/Add,Garage Area,Foundation,Year Built,Open Porch SF,Misc Feature,BsmtFin SF 1,3Ssn Porch,Exterior 1st,Roof Style,Bsmt Cond,Exterior 2nd,Bsmt Qual,Overall Cond,Kitchen AbvGr,Bsmt Unf SF,Lot Shape,Bsmt Full Bath,Bedroom AbvGr,Bsmt Exposure,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice
2006,3.0,140000.0,0.0,3,Norm,0,Y,0,3,8,1,85,SBrkr,None,Lvl,3,898.0,3,8,RL,GasA,6,0.0,CompShg,833.0,0.0,WD,143.0,6,0.0,Attchd,Names,1,1,4,Feedr,1Fam,534201300,0,0.0,NA,0.0,Inside,0.0,Y,898.0,Pave,NA,1,SFoyer,0.0,0,0,RFn,5,2537,8400.0,4,1968,326.0,CBlock,1968,0.0,NA,744.0,0.0,HdBoard,Gable,3,HdBoard,4,6,1,89.0,1,1,3,4,9.035986984831405,6.8001700683022,6.8001700683022,11.84939770159144
2009,3.0,149900.0,0.0,3,Norm,0,Y,0,3,8,1,85,SBrkr,BrkFace,Lvl,3,1034.0,3,6,RL,GasA,6,0.0,CompShg,456.0,0.0,WD,0.0,5,0.0,Basment,Sawyer,1,1,3,Norm,1Fam,905107310,1,0.0,NA,23.0,CulDSac,0.0,Y,1034.0,Pave,NA,2,SFoyer,0.0,1,2,Fin,6,774,8014.0,4,1978,504.0,CBlock,1978,0.0,NA,456.0,0.0,Plywood,Gable,3,HdBoard,4,5,1,0.0,2,0,3,4,8.98894529119609,6.9411900550683745,6.9411900550683745,11.917723684090689
2008,3.0,158000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,BrkFace,Lvl,3,1174.0,3,5,RL,GasA,5,0.0,CompShg,864.0,0.0,WD,211.0,5,0.0,Attchd,CollgCr,1,1,5,Norm,1Fam,907202010,0,0.0,NA,180.0,Inside,280.0,Y,1174.0,Pave,NA,2,1Story,0.0,0,0,Unf,5,1447,12250.0,4,1978,528.0,CBlock,1978,0.0,NA,781.0,0.0,HdBoard,Gable,3,HdBoard,4,6,1,83.0,2,1,3,2,9.413281215972873,7.068172000388042,7.068172000388042,11.970350312009105
2010,3.0,147110.0,550.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,None,Lvl,4,530.0,3,6,FV,GasA,6,0.0,CompShg,530.0,0.0,WD,0.0,4,0.0,Attchd,Somerst,1,1,5,Norm,TwnhsE,533223100,0,0.0,NA,0.0,FR2,0.0,Y,1080.0,Pave,NA,2,2Story,0.0,0,0,RFn,7,104,2403.0,4,2003,496.0,PConc,2003,50.0,NA,244.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,286.0,2,0,2,1,7.784473235736469,6.272877006546167,6.984716320118266,11.898935885244258
2006,3.0,119500.0,596.0,3,Norm,0,N,0,3,8,2,50,SBrkr,None,Bnk,3,780.0,3,6,RM,GasA,1,0.0,CompShg,780.0,0.0,WD,0.0,7,0.0,Detchd,IDOTRR,1,1,3,Norm,1Fam,903454080,1,0.0,NA,0.0,Inside,0.0,Y,1376.0,Pave,NA,1,1.5Fin,0.0,0,4,Unf,6,2694,8600.0,4,1950,198.0,BrkTil,1937,0.0,NA,0.0,0.0,MetalSd,Gable,3,MetalSd,3,6,1,780.0,1,0,3,1,9.0595174822416,6.659293919683638,7.226936018493289,11.691071650353702
2009,3.0,205000.0,727.0,3,Norm,0,Y,1,3,6,1,50,SBrkr,None,HLS,3,840.0,3,2,RL,GasA,5,0.0,CompShg,840.0,0.0,WD,0.0,6,0.0,Detchd,Crawfor,2,1,5,Norm,1Fam,909275080,2,0.0,GdPrv,0.0,Inside,150.0,Y,1567.0,Pave,NA,2,1.5Fin,0.0,0,3,Unf,5,920,13680.0,4,1950,440.0,CBlock,1940,21.0,NA,728.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,6,1,112.0,1,1,2,1,9.523690191176541,6.733401891837359,7.356918242356021,12.230765258120545
2007,-1.0,148000.0,783.0,3,Norm,0,N,1,4,8,1,70,SBrkr,None,Lvl,4,751.0,0,7,RL,GasA,1,0.0,CompShg,736.0,0.0,WD,0.0,6,0.0,NA,OldTown,1,1,5,Norm,1Fam,535379110,0,0.0,NA,0.0,Inside,0.0,Y,1534.0,Pave,Grvl,0,2Story,0.0,0,0,NA,5,1951,10800.0,4,1999,0.0,CBlock,1895,112.0,NA,0.0,0.0,Wd Sdng,Gable,3,HdBoard,4,9,1,736.0,1,0,3,3,9.287301413112312,6.621405651764134,7.335633981927201,11.904967552746252
2010,3.0,236500.0,0.0,4,Norm,0,Y,0,3,8,2,120,SBrkr,None,Lvl,4,1616.0,3,3,RL,GasA,6,0.0,CompShg,1595.0,0.0,WD,237.0,5,0.0,Attchd,StoneBr,1,1,5,Norm,TwnhsE,527146030,1,0.0,NA,0.0,Inside,0.0,Y,1616.0,Pave,NA,2,1Story,0.0,0,3,RFn,8,9,5389.0,4,1996,608.0,PConc,1995,152.0,NA,1180.0,0.0,CemntBd,Gable,3,CmentBd,4,5,1,415.0,2,1,2,1,8.592115117933497,7.38770923908104,7.38770923908104,12.373703486914124
2006,3.0,137000.0,493.0,3,Norm,0,Y,0,3,8,2,50,SBrkr,None,Lvl,2,1058.0,2,7,RL,GasA,2,0.0,CompShg,1058.0,0.0,WD,0.0,6,0.0,Detchd,SWISU,1,1,3,Norm,1Fam,909176180,0,0.0,MnPrv,0.0,Inside,0.0,Y,1551.0,Pave,NA,1,1.5Fin,0.0,0,0,Unf,5,2848,10890.0,4,1950,240.0,BrkTil,1938,0.0,NA,930.0,0.0,MetalSd,Gable,3,MetalSd,2,5,1,128.0,1,1,3,1,9.295600215927006,6.964135612418245,7.346655163176539,11.827736204810263
2009,3.0,122000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,3,960.0,3,2,RL,GasA,3,247.0,CompShg,960.0,0.0,WD,0.0,5,0.0,Attchd,Names,1,5,4,Norm,1Fam,534431130,0,0.0,MnPrv,0.0,Inside,0.0,Y,960.0,Pave,NA,1,1Story,0.0,0,0,RFn,5,614,9768.0,4,1955,330.0,CBlock,1955,70.0,NA,100.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,5,1,613.0,1,1,2,1,9.18686701579054,6.866933284461882,6.866933284461882,11.711776323715394
2007,3.0,176485.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,None,Lvl,4,1302.0,3,8,RL,GasA,1,0.0,CompShg,1302.0,0.0,New,0.0,6,0.0,Attchd,Gilbert,1,1,5,Norm,1Fam,528222030,0,0.0,NA,0.0,Inside,0.0,Y,1302.0,Pave,NA,2,1Story,0.0,0,0,Fin,7,1736,8993.0,4,2007,436.0,PConc,2007,22.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,1302.0,2,0,3,3,9.104201775914515,7.171656822768514,7.171656822768514,12.080991165908294
2006,2.0,109000.0,0.0,3,Norm,0,N,0,3,8,1,30,FuseA,None,Lvl,3,816.0,2,7,RL,GasA,1,0.0,CompShg,816.0,0.0,WD,168.0,4,0.0,Detchd,BrkSide,1,1,3,Norm,1Fam,903400030,0,0.0,NA,0.0,Inside,112.0,Y,816.0,Pave,Pave,1,1Story,0.0,0,0,Unf,5,2686,11672.0,4,1950,210.0,BrkTil,1925,0.0,NA,0.0,0.0,MetalSd,Gable,3,MetalSd,3,5,1,816.0,3,0,2,1,9.364948090202622,6.704414354964107,6.704414354964107,11.59910316121128
2007,3.0,330000.0,0.0,4,Norm,0,Y,1,3,8,1,120,SBrkr,BrkFace,Lvl,4,1502.0,3,9,RM,GasA,6,72.0,CompShg,1502.0,0.0,WD,0.0,5,0.0,Attchd,GrnHill,1,5,5,Norm,TwnhsE,916253320,1,0.0,NA,239.0,Inside,0.0,Y,1502.0,Pave,NA,1,1Story,0.0,0,3,Fin,7,2257,9763.0,4,1998,286.0,PConc,1998,0.0,NA,1102.0,0.0,Wd Sdng,Gable,3,Wd Sdng,4,5,1,328.0,2,1,1,1,9.186355009225672,7.31455283232408,7.31455283232408,12.706847933442663
2008,3.0,143000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Bnk,3,1133.0,3,12,RM,GasA,6,0.0,CompShg,192.0,0.0,WD,0.0,7,0.0,Detchd,OldTown,1,1,4,Artery,1Fam,902100020,0,0.0,NA,0.0,Inside,0.0,N,1133.0,Pave,Grvl,1,1Story,0.0,0,0,Unf,6,1284,9836.0,4,2008,308.0,PConc,2008,175.0,NA,96.0,0.0,VinylSd,Gable,3,VinylSd,3,5,1,96.0,1,1,3,1,9.193804403336083,7.0326242610280065,7.0326242610280065,11.870599909242044
2007,3.0,410000.0,1407.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,1671.0,3,7,RL,GasA,6,0.0,CompShg,1408.0,0.0,WD,108.0,9,0.0,Attchd,NoRidge,1,1,5,Norm,1Fam,528340030,1,0.0,NA,422.0,Inside,0.0,Y,3078.0,Pave,NA,3,2Story,0.0,0,3,Fin,9,1765,10557.0,4,1998,806.0,PConc,1998,87.0,NA,672.0,0.0,MetalSd,Gable,3,MetalSd,5,5,1,736.0,2,1,4,4,9.264544425989694,7.421177528595393,8.032035314398824,12.92391243868049
2007,3.0,201000.0,785.0,4,Norm,0,Y,1,4,8,2,60,SBrkr,BrkFace,Lvl,4,936.0,3,7,RL,GasA,6,0.0,CompShg,928.0,0.0,WD,300.0,7,0.0,Attchd,SawyerW,1,1,5,Norm,1Fam,531380110,0,0.0,NA,105.0,Inside,0.0,Y,1721.0,Pave,NA,2,2Story,0.0,1,0,RFn,6,1811,8462.0,4,1994,471.0,PConc,1994,87.0,NA,814.0,0.0,HdBoard,Gable,4,HdBoard,4,5,1,114.0,2,0,3,1,9.043340831280013,6.841615476477592,7.450660796211539,12.211060187041213
2006,3.0,80000.0,779.0,3,Norm,0,Y,1,3,8,1,50,FuseA,None,Lvl,3,981.0,2,2,RL,GasA,1,0.0,CompShg,1077.0,0.0,COD,120.0,7,0.0,Detchd,OldTown,1,1,3,Norm,1Fam,535380130,1,0.0,NA,0.0,Inside,96.0,Y,1760.0,Pave,Grvl,2,1.5Fin,0.0,0,3,Unf,4,2603,10818.0,4,1950,648.0,BrkTil,1910,0.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,2,4,1,1077.0,1,0,4,1,9.288966692431373,6.8885724595653635,7.473069088032197,11.289781913656018
2007,3.0,259500.0,884.0,3,Norm,0,Y,1,3,8,2,70,SBrkr,None,Lvl,4,1436.0,3,7,RL,GasA,5,150.0,CompShg,1028.0,0.0,WD,224.0,9,0.0,Detchd,Crawfor,2,2,5,Norm,1Fam,909282020,1,0.0,MnPrv,0.0,Inside,0.0,Y,2320.0,Pave,NA,1,2Story,0.0,0,3,Unf,6,2220,7259.0,4,2002,180.0,CBlock,1945,0.0,NA,774.0,0.0,Wd Sdng,Gambrel,3,Wd Sdng,3,8,1,104.0,2,1,3,1,8.889997357284841,7.269616749608169,7.749322464660356,12.46651198158808
2007,3.0,279900.0,1340.0,4,Norm,0,Y,1,3,8,3,60,SBrkr,BrkFace,Lvl,4,1146.0,3,7,RL,GasA,6,0.0,CompShg,1122.0,0.0,WD,143.0,10,0.0,BuiltIn,Timber,1,1,5,Norm,1Fam,916477060,1,0.0,NA,94.0,Inside,0.0,Y,2486.0,Pave,NA,2,2Story,0.0,0,4,Fin,7,2273,11800.0,4,2004,452.0,PConc,2003,32.0,NA,766.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,356.0,2,1,5,4,9.375854810453756,7.044032897274685,7.818430272070656,12.542187675503545
2010,3.0,154000.0,0.0,3,Norm,0,Y,1,3,8,1,20,SBrkr,None,Lvl,4,1246.0,3,5,RL,GasA,2,906.0,CompShg,1246.0,0.0,WD,218.0,6,0.0,Attchd,Names,1,3,5,Norm,1Fam,535453070,0,0.0,GdPrv,0.0,Inside,0.0,Y,1246.0,Pave,NA,1,1Story,0.0,0,0,RFn,5,163,7500.0,4,1994,305.0,CBlock,1959,0.0,NA,340.0,0.0,BrkFace,Hip,3,BrkFace,3,7,1,0.0,1,1,3,1,8.922658299524402,7.1276936993473985,7.1276936993473985,11.944707881395766
2007,3.0,277000.0,700.0,4,Norm,0,Y,0,3,8,2,50,SBrkr,BrkCmn,Low,4,1444.0,3,6,RL,GasA,3,0.0,CompShg,1444.0,0.0,WD,0.0,7,0.0,Attchd,ClearCr,3,1,4,Norm,1Fam,906426060,2,0.0,NA,472.0,CulDSac,0.0,Y,2144.0,Pave,NA,2,1.5Fin,500.0,1,3,Fin,6,2116,159000.0,4,2006,389.0,CBlock,1958,98.0,Shed,697.0,0.0,Wd Sdng,Gable,3,HdBoard,4,7,1,747.0,3,0,4,4,11.976659481202368,7.275172319452771,7.670428522190693,12.531772785169476
2006,3.0,128000.0,351.0,3,Norm,0,Y,0,3,5,1,50,FuseA,None,Lvl,3,799.0,3,3,RL,GasA,2,0.0,CompShg,799.0,0.0,WD,264.0,6,0.0,BuiltIn,Edwards,1,1,5,Norm,1Fam,905403050,2,0.0,NA,0.0,Inside,0.0,N,1150.0,Pave,NA,1,1.5Fin,0.0,0,3,Unf,5,2734,6488.0,4,1950,215.0,BrkTil,1942,0.0,NA,230.0,0.0,BrkFace,Gable,3,Wd Sdng,3,5,1,569.0,1,0,3,1,8.77770959579525,6.683360945766275,7.047517221357296,11.759785542901755
2009,3.0,256300.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,Stone,Lvl,4,1600.0,3,7,RL,GasA,1,0.0,CompShg,1566.0,0.0,WD,0.0,7,0.0,Attchd,NridgHt,1,1,5,Norm,1Fam,528108010,1,0.0,NA,640.0,Corner,0.0,Y,1600.0,Pave,NA,3,1Story,0.0,0,4,RFn,8,426,14230.0,4,2007,890.0,PConc,2007,56.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,1566.0,1,0,3,1,9.563107691083898,7.3777589082278725,7.3777589082278725,12.454103912352162
2007,3.0,188000.0,525.0,3,Norm,0,Y,0,4,8,2,50,SBrkr,None,HLS,4,1230.0,2,11,RL,GasA,6,0.0,CompShg,930.0,0.0,WD,0.0,7,0.0,Detchd,Crawfor,1,1,5,Norm,1Fam,909276210,1,0.0,NA,0.0,Inside,0.0,Y,1755.0,Pave,NA,1,1.5Fin,0.0,0,3,Unf,4,2216,7810.0,4,2003,231.0,BrkTil,1930,40.0,NA,189.0,0.0,AsbShng,Gable,4,CmentBd,3,6,1,741.0,2,0,4,1,8.963160242833732,7.114769448366463,7.470224135899966,12.144197241812087
2006,3.0,312500.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,1800.0,3,5,RL,GasA,6,0.0,CompShg,1800.0,0.0,WD,270.0,7,0.0,Attchd,Timber,1,1,5,Norm,1Fam,916475100,1,0.0,NA,630.0,Inside,0.0,Y,1800.0,Pave,NA,3,1Story,0.0,0,4,Fin,8,2900,14331.0,4,2002,765.0,PConc,2002,78.0,NA,1274.0,0.0,VinylSd,Hip,3,VinylSd,5,5,1,526.0,1,1,3,4,9.570180302058072,7.495541943884256,7.495541943884256,12.652359748158593
2010,3.0,151000.0,600.0,4,Norm,0,Y,1,3,8,2,160,SBrkr,None,Lvl,4,600.0,3,6,FV,GasA,1,0.0,CompShg,600.0,0.0,WD,0.0,4,0.0,Detchd,Somerst,1,1,5,Norm,TwnhsE,533212010,0,0.0,NA,0.0,Inside,0.0,Y,1200.0,Pave,Pave,2,2Story,0.0,0,0,RFn,7,97,3182.0,4,2005,480.0,PConc,2004,172.0,NA,0.0,0.0,MetalSd,Gable,3,MetalSd,4,5,1,600.0,1,0,2,1,8.065265208897733,6.396929655216146,7.090076835776092,11.925035115797062
2007,3.0,122500.0,600.0,3,Norm,0,Y,1,3,7,1,160,SBrkr,BrkFace,Lvl,3,765.0,3,8,RM,GasA,5,0.0,CompShg,765.0,0.0,WD,240.0,6,0.0,Detchd,BrDale,1,1,5,Norm,TwnhsE,527451170,0,0.0,NA,376.0,Inside,0.0,Y,1365.0,Pave,NA,2,2Story,0.0,0,0,Unf,5,1680,1920.0,4,1971,440.0,CBlock,1971,36.0,NA,471.0,0.0,HdBoard,Gable,3,HdBoard,3,5,1,294.0,1,1,2,1,7.560080465021827,6.639875833826536,7.21890970761906,11.715866308966918
2008,3.0,188000.0,861.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,835.0,3,7,RL,GasA,6,555.0,CompShg,835.0,0.0,WD,143.0,7,0.0,Attchd,SawyerW,1,5,5,Norm,1Fam,531371070,0,0.0,NA,0.0,Inside,0.0,Y,1696.0,Pave,NA,2,2Story,0.0,0,0,RFn,6,1133,10110.0,4,2003,542.0,PConc,2003,66.0,NA,80.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,200.0,1,1,3,2,9.221280312014517,6.727431724850855,7.4360278163518485,12.144197241812087
2006,3.0,209700.0,864.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,4,945.0,3,5,RL,GasA,1,0.0,CompShg,945.0,0.0,New,144.0,8,0.0,Attchd,CollgCr,1,1,5,Norm,1Fam,906394010,0,0.0,NA,0.0,Corner,0.0,Y,1809.0,Pave,NA,2,2Story,0.0,0,0,RFn,7,2761,10984.0,4,2006,638.0,PConc,2005,54.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,945.0,2,0,3,4,9.304194947447806,6.851184927493743,7.500529485395295,12.253433216890011
2007,3.0,441929.0,0.0,4,Norm,0,Y,1,3,8,1,20,SBrkr,BrkFace,HLS,4,2234.0,3,1,RL,GasA,6,0.0,CompShg,2220.0,0.0,WD,390.0,7,0.0,Attchd,StoneBr,1,1,5,Norm,1Fam,527256030,1,0.0,NA,945.0,Inside,0.0,Y,2234.0,Pave,NA,2,1Story,0.0,0,4,RFn,8,1642,14082.0,4,2006,724.0,PConc,2006,80.0,NA,1558.0,0.0,VinylSd,Hip,4,VinylSd,5,5,1,662.0,2,1,1,4,9.552652665079078,7.711548979629146,7.711548979629146,12.998904514672732
2008,3.0,163000.0,794.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,886.0,3,10,RL,GasA,6,0.0,CompShg,886.0,0.0,WD,144.0,7,0.0,Attchd,SawyerW,1,1,5,Norm,1Fam,531382110,0,0.0,NA,120.0,Inside,0.0,Y,1680.0,Pave,NA,2,2Story,0.0,1,0,RFn,6,1141,8480.0,4,1994,474.0,PConc,1993,96.0,NA,602.0,0.0,HdBoard,Gable,3,HdBoard,4,5,1,284.0,2,0,3,1,9.045465728785949,6.786716950605081,7.426549072397305,12.0015054797889
2007,3.0,187500.0,1111.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Low,4,976.0,3,7,RL,GasA,2,0.0,CompShg,832.0,0.0,WD,133.0,9,0.0,Attchd,ClearCr,1,1,4,Norm,1Fam,906475110,0,0.0,NA,157.0,Inside,0.0,Y,2087.0,Pave,NA,2,2Story,0.0,0,0,Fin,6,2118,12205.0,4,2007,444.0,CBlock,1966,168.0,NA,568.0,0.0,HdBoard,Gable,2,HdBoard,3,8,1,264.0,2,0,5,4,9.40960098282706,6.883462586413092,7.643482907077201,12.141534124392603
2009,3.0,220000.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,1513.0,3,6,RL,GasA,6,0.0,CompShg,1462.0,0.0,WD,135.0,5,0.0,Attchd,CollgCr,1,1,5,Feedr,1Fam,907275010,1,0.0,NA,260.0,FR3,0.0,Y,1513.0,Pave,NA,2,1Story,0.0,0,3,Fin,8,870,15750.0,4,2000,521.0,PConc,1999,34.0,NA,1246.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,216.0,1,1,2,4,9.66459564425378,7.321849713788356,7.321849713788356,12.301382825334498
2007,3.0,127000.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,None,Lvl,4,1107.0,3,3,RL,GasA,5,38.0,CompShg,949.0,0.0,WD,88.0,5,0.0,Attchd,Names,1,4,3,Norm,1Fam,534201040,0,0.0,NA,0.0,Inside,0.0,Y,1107.0,Pave,NA,1,1Story,0.0,0,0,RFn,5,1875,8050.0,4,1993,308.0,CBlock,1967,64.0,NA,474.0,0.0,MetalSd,Gable,3,MetalSd,3,6,1,437.0,1,1,3,1,8.99342737041261,7.009408932708637,7.009408932708637,11.751942365440728
2010,3.0,107500.0,0.0,3,Norm,0,Y,0,3,5,1,20,SBrkr,None,Lvl,3,827.0,3,4,RL,GasA,0,0.0,CompShg,0.0,0.0,WD,0.0,5,0.0,Detchd,Names,1,0,5,Norm,1Fam,535327140,1,0.0,NA,0.0,Inside,0.0,Y,827.0,Pave,NA,1,1Story,0.0,0,1,Unf,5,155,7200.0,4,2007,392.0,Slab,1955,0.0,NA,0.0,0.0,VinylSd,Gable,0,VinylSd,0,7,1,0.0,1,0,2,0,8.881836305004146,6.717804695023691,6.717804695023691,11.585246126549855
2008,-1.0,128000.0,742.0,3,Norm,0,Y,0,3,8,2,75,SBrkr,None,Lvl,3,742.0,0,6,RM,GasA,1,0.0,CompShg,742.0,0.0,WD,0.0,9,0.0,NA,OldTown,1,1,5,Norm,1Fam,902328040,1,0.0,NA,0.0,Inside,134.0,Y,1484.0,Pave,Grvl,0,2.5Unf,0.0,0,4,NA,6,1318,6300.0,4,2001,0.0,CBlock,1914,291.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Shng,3,6,1,742.0,1,0,3,1,8.748304912379623,6.60934924316738,7.302496423727326,11.759785542901755
2008,3.0,73000.0,0.0,3,Norm,0,N,0,3,8,1,30,FuseP,None,Bnk,3,764.0,3,6,RM,GasA,1,0.0,CompShg,680.0,0.0,WD,0.0,4,0.0,Detchd,OldTown,1,1,4,Artery,1Fam,902100030,0,0.0,NA,0.0,Inside,0.0,N,764.0,Pave,Grvl,2,1Story,0.0,0,0,Unf,5,1285,5232.0,4,2004,504.0,BrkTil,1925,0.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,2,5,1,680.0,4,0,2,1,8.562548893137034,6.638567789166521,6.638567789166521,11.198214720130528
2006,3.0,374000.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,HLS,5,1792.0,3,8,RL,GasA,6,0.0,CompShg,1792.0,0.0,WD,206.0,6,0.0,Attchd,NridgHt,1,1,5,Norm,1Fam,528164040,1,0.0,NA,562.0,Inside,0.0,Y,1792.0,Pave,NA,3,1Story,0.0,0,4,Fin,9,2400,11846.0,4,2004,874.0,PConc,2003,49.0,NA,1567.0,0.0,VinylSd,Hip,3,VinylSd,5,5,1,225.0,2,1,2,4,9.37974553683691,7.491087593534876,7.491087593534876,12.832011076396668
2008,3.0,421250.0,1134.0,4,Norm,0,Y,1,3,8,2,60,SBrkr,BrkFace,Lvl,4,1515.0,3,1,RL,GasA,6,0.0,CompShg,1479.0,0.0,WD,0.0,10,0.0,Attchd,NridgHt,1,1,5,Norm,1Fam,528178070,1,0.0,NA,1110.0,Inside,0.0,Y,2649.0,Pave,NA,3,2Story,0.0,0,3,Fin,8,1068,16900.0,4,2002,746.0,PConc,2001,60.0,NA,1075.0,0.0,VinylSd,Gable,3,VinylSd,5,5,1,404.0,1,1,4,2,9.735068900911164,7.323170717943469,7.88193748927207,12.950981760648709
2009,3.0,178000.0,785.0,3,Norm,0,Y,1,3,8,2,60,SBrkr,None,Lvl,3,808.0,3,12,RL,GasA,1,0.0,CompShg,808.0,0.0,WD,342.0,7,0.0,BuiltIn,Gilbert,1,1,4,Norm,1Fam,527164060,1,0.0,MnPrv,0.0,Corner,0.0,Y,1593.0,Pave,NA,2,2Story,0.0,0,3,RFn,6,361,9636.0,4,1993,389.0,PConc,1992,40.0,NA,0.0,0.0,VinylSd,Gable,3,VinylSd,4,5,1,808.0,2,0,3,1,9.173261363734762,6.694562058521095,7.373374309910049,12.089538829274222
2008,3.0,137500.0,0.0,3,Norm,0,Y,0,3,8,2,85,SBrkr,None,Lvl,3,1181.0,3,4,RL,GasA,4,180.0,CompShg,1138.0,0.0,WD,0.0,6,0.0,Detchd,Edwards,1,3,3,Norm,1Fam,908128050,0,0.0,MnPrv,0.0,Inside,180.0,Y,1181.0,Pave,NA,2,SFoyer,0.0,0,0,RFn,4,1493,10012.0,4,1972,588.0,CBlock,1972,0.0,NA,920.0,0.0,Plywood,Gable,3,Plywood,4,5,1,38.0,1,1,3,3,9.211539652551664,7.074116816197362,7.074116816197362,11.831379196088763
2008,3.0,301500.0,0.0,4,Norm,0,Y,0,3,8,2,20,SBrkr,BrkFace,Lvl,4,1987.0,3,8,RL,GasA,6,0.0,CompShg,1986.0,0.0,WD,262.0,7,0.0,Attchd,NoRidge,1,1,5,Norm,1Fam,528390020,1,0.0,NA,554.0,Corner,0.0,Y,1987.0,Pave,NA,2,1Story,0.0,0,3,Fin,8,1110,14303.0,4,1994,691.0,PConc,1994,36.0,NA,1314.0,0.0,HdBoard,Hip,3,HdBoard,4,5,1,672.0,2,1,2,4,9.5682245844549,7.594381242551817,7.594381242551817,12.616525295149378
2009,3.0,105000.0,595.0,3,Norm,0,Y,1,3,8,1,70,FuseF,None,Bnk,3,647.0,2,3,RL,GasA,1,0.0,CompShg,583.0,0.0,WD,329.0,6,0.0,Detchd,SWISU,1,1,4,Feedr,1Fam,909250080,1,0.0,NA,0.0,Inside,0.0,Y,1242.0,Pave,NA,1,2Story,0.0,0,4,Unf,6,911,5707.0,4,1950,180.0,BrkTil,1935,96.0,NA,0.0,0.0,Wd Sdng,Gable,3,Wd Sdng,3,6,1,583.0,1,0,3,1,8.649448770536708,6.472346294500901,7.124478262493424,11.56171562913966
2006,3.0,157500.0,0.0,3,Norm,0,Y,0,3,8,1,20,SBrkr,BrkFace,Lvl,4,976.0,3,8,RL,GasA,5,0.0,CompShg,976.0,0.0,WD,94.0,4,0.0,Attchd,Names,1,1,3,Feedr,1Fam,534201260,1,0.0,NA,203.0,Inside,0.0,Y,976.0,Pave,NA,2,1Story,0.0,0,2,RFn,6,2535,9360.0,4,2004,504.0,CBlock,1968,0.0,NA,760.0,0.0,HdBoard,Hip,3,HdBoard,3,7,1,216.0,1,1,2,3,9.144200569471638,6.883462586413092,6.883462586413092,11.967180737247824
2007,3.0,117000.0,245.0,3,Norm,0,N,0,3,8,1,50,FuseA,None,Lvl,3,969.0,3,9,RM,GasA,1,0.0,CompShg,969.0,0.0,WD,0.0,6,0.0,Detchd,OldTown,1,1,3,Norm,1Fam,903430050,0,0.0,MnPrv,0.0,Inside,77.0,N,1214.0,Pave,Grvl,1,1.5Fin,0.0,0,0,Unf,5,2030,5680.0,4,1950,216.0,CBlock,1901,0.0,NA,0.0,0.0,AsbShng,Gable,3,AsbShng,3,3,1,969.0,1,0,2,1,8.644706511715198,6.876264611890766,7.101675971619444,11.669929213779893
