Condition 2,Garage Cond,Overall Qual,Land Contour,Heating,Enclosed Porch,Lot Shape,Kitchen AbvGr,Garage Finish,Lot Area,Bsmt Exposure,Electrical,Functional,Alley,Land Slope,Fireplaces,Wood Deck SF,Garage Type,Year Remod/Add,MS SubClass,Bldg Type,Exter Cond,BsmtFin Type 2,Exterior 1st,Id,PID,Roof Matl,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Roof Style,Utilities,BsmtFin Type 1,Bsmt Unf SF,Sale Type,Year Built,Mas Vnr Area,Bsmt Full Bath,Misc Feature,Fence,Garage Area,Exterior 2nd,Mas Vnr Type,MS Zoning,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,Central Air,Condition 1,BsmtFin SF 2,Foundation,Bsmt Qual,Pool QC,Bsmt Cond,Lot Config,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Paved Drive,Misc Val,Gr Liv Area,SalePrice,House Style,Street,TotRms AbvGrd,Neighborhood,Fireplace Qu,Open Porch SF
Norm,TA,5,Lvl,GasA,252.0,Reg,1,RFn,7560.0,No,FuseA,Typ,NA,Gtl,0,140.0,Attchd,1959,20,1Fam,TA,Unf,BrkFace,2624,535453160,CompShg,5,0.0,0.0,TA,TA,369.0,Gable,AllPub,LwQ,671.0,WD,1959,0.0,0,NA,GdWo,286.0,Wd Sdng,None,RL,0.0,7,1040.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1040.0,1,TA,0,0.0,2006,Y,0.0,1040.0,133700.0,1Story,Pave,6,Names,NA,0.0
Norm,TA,6,Lvl,GasA,112.0,Reg,1,Unf,10592.0,No,SBrkr,Typ,NA,Gtl,2,96.0,Detchd,1996,70,1Fam,Gd,Unf,Wd Sdng,2197,909250150,CompShg,7,0.0,53.0,TA,Gd,0.0,Hip,AllPub,Unf,602.0,WD,1923,0.0,0,NA,NA,180.0,Wd Sdng,None,RL,0.0,8,900.0,602.0,TA,1,Y,Norm,0.0,PConc,TA,NA,Fa,Inside,3,1,602.0,1,TA,0,0.0,2007,Y,0.0,1502.0,165000.0,2Story,Pave,7,Crawfor,TA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,1680.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1971,160,TwnhsE,TA,Unf,HdBoard,1045,527451400,CompShg,3,0.0,0.0,TA,TA,358.0,Gable,AllPub,ALQ,125.0,WD,1971,604.0,0,NA,NA,264.0,HdBoard,BrkFace,RM,0.0,8,483.0,504.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,483.0,1,TA,0,0.0,2008,Y,0.0,987.0,89500.0,2Story,Pave,5,BrDale,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,10382.0,Gd,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1958,190,2FmCon,Fa,Unf,HdBoard,2549,534427090,CompShg,5,0.0,0.0,TA,TA,513.0,Hip,AllPub,ALQ,75.0,ConLD,1958,105.0,1,NA,NA,264.0,HdBoard,BrkFace,RL,0.0,3,1095.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,2,1,588.0,1,TA,0,0.0,2006,Y,0.0,1095.0,140000.0,SLvl,Pave,6,Names,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,2522.0,No,SBrkr,Maj1,NA,Gtl,0,0.0,Detchd,2004,160,TwnhsI,TA,Unf,VinylSd,2829,908188110,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,970.0,WD,2004,50.0,0,NA,NA,380.0,VinylSd,Stone,RM,0.0,5,970.0,739.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,970.0,2,Ex,0,0.0,2006,Y,0.0,1709.0,134000.0,2Story,Pave,7,Edwards,NA,40.0
Norm,TA,6,Lvl,GasA,0.0,IR2,1,RFn,9370.0,No,SBrkr,Typ,NA,Gtl,0,307.0,Attchd,1993,60,1Fam,TA,Unf,HdBoard,2480,531451290,CompShg,5,0.0,224.0,Gd,Gd,758.0,Gable,AllPub,ALQ,78.0,WD,1992,0.0,1,Othr,NA,462.0,HdBoard,None,RL,0.0,10,844.0,887.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,836.0,2,Ex,0,0.0,2006,Y,3000.0,1731.0,248500.0,2Story,Pave,7,SawyerW,NA,85.0
Norm,TA,4,Lvl,GasA,0.0,IR1,1,Unf,10246.0,Av,SBrkr,Typ,NA,Gtl,0,88.0,Attchd,2001,80,1Fam,Gd,Unf,VinylSd,2724,905200490,CompShg,9,0.0,0.0,TA,TA,648.0,Gable,AllPub,GLQ,0.0,WD,1965,0.0,1,NA,NA,364.0,VinylSd,None,RL,0.0,5,960.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,Gd,CulDSac,0,0,648.0,1,Ex,1,0.0,2006,Y,0.0,960.0,145000.0,SLvl,Pave,3,Sawyer,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,RFn,11475.0,No,SBrkr,Typ,NA,Gtl,1,209.0,Attchd,1975,60,1Fam,TA,Unf,VinylSd,2352,527356060,CompShg,6,0.0,0.0,TA,TA,550.0,Gable,AllPub,ALQ,163.0,WD,1975,0.0,1,NA,MnPrv,434.0,VinylSd,None,RL,0.0,2,811.0,741.0,TA,1,Y,RRAn,0.0,CBlock,Gd,NA,TA,Inside,3,2,713.0,2,TA,0,0.0,2006,Y,0.0,1552.0,179900.0,2Story,Pave,6,NWAmes,TA,208.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,RFn,9986.0,Av,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2007,20,1Fam,TA,Unf,VinylSd,1783,528431110,CompShg,5,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,1795.0,New,2006,428.0,0,NA,NA,895.0,VinylSd,BrkFace,RL,0.0,2,1795.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,2,2,1795.0,3,Ex,0,0.0,2007,Y,0.0,1795.0,147000.0,1Story,Pave,7,Somerst,Gd,49.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,10475.0,No,SBrkr,Typ,NA,Gtl,0,22.0,Detchd,1991,60,1Fam,TA,Unf,HdBoard,338,923426070,CompShg,5,0.0,0.0,TA,TA,458.0,Gable,AllPub,Rec,166.0,WD,1991,0.0,0,NA,GdWo,576.0,HdBoard,None,RL,0.0,3,624.0,650.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,1,624.0,2,Gd,0,0.0,2010,Y,0.0,1274.0,136000.0,2Story,Pave,6,Mitchel,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,6000.0,No,FuseA,Typ,NA,Gtl,2,0.0,Detchd,1950,50,1Fam,Gd,Unf,MetalSd,196,903227020,CompShg,6,0.0,0.0,TA,TA,264.0,Gable,AllPub,LwQ,308.0,WD,1940,0.0,0,NA,NA,576.0,MetalSd,None,RM,0.0,3,848.0,348.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,572.0,2,Ex,1,0.0,2010,Y,0.0,1196.0,128000.0,1.5Fin,Pave,6,BrkSide,Gd,0.0
Norm,TA,4,Lvl,GasA,24.0,IR1,1,Unf,4280.0,No,FuseA,Typ,NA,Gtl,0,0.0,CarPort,2001,20,1Fam,Gd,Unf,MetalSd,762,904100190,CompShg,9,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,560.0,WD,1946,0.0,0,NA,NA,220.0,MetalSd,None,RL,0.0,9,704.0,0.0,TA,0,Y,Norm,0.0,CBlock,Fa,NA,TA,Inside,2,1,560.0,1,Ex,1,0.0,2009,Y,0.0,704.0,88750.0,1Story,Pave,4,Sawyer,NA,0.0
Norm,TA,5,Lvl,GasA,205.0,Reg,1,Unf,10895.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1955,20,1Fam,Gd,Unf,MetalSd,151,535302200,CompShg,6,0.0,0.0,TA,TA,648.0,Gable,AllPub,Rec,324.0,WD,1955,0.0,0,NA,GdWo,305.0,MetalSd,None,RL,0.0,6,972.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,972.0,1,TA,0,0.0,2010,Y,0.0,972.0,122500.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,17503.0,No,SBrkr,Typ,NA,Gtl,1,192.0,Attchd,1950,50,1Fam,TA,Unf,VinylSd,158,535353190,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,912.0,WD,1948,0.0,0,NA,NA,330.0,VinylSd,None,RL,0.0,1,912.0,546.0,TA,0,Y,Artery,0.0,CBlock,TA,NA,TA,Inside,3,1,912.0,1,TA,1,0.0,2010,Y,0.0,1458.0,97500.0,1.5Fin,Pave,6,Names,Gd,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,9723.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1963,20,1Fam,TA,Unf,MetalSd,2572,535151080,CompShg,7,0.0,0.0,TA,TA,0.0,Hip,AllPub,Unf,1008.0,WD,1963,332.0,0,NA,NA,430.0,MetalSd,BrkFace,RL,0.0,10,1008.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,2,1,1008.0,2,TA,0,0.0,2006,Y,0.0,1008.0,135000.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,9,Lvl,GasA,0.0,Reg,1,Unf,11694.0,Av,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,2007,20,1Fam,TA,Unf,CemntBd,1686,528102090,CompShg,5,0.0,260.0,Ex,Gd,48.0,Hip,AllPub,GLQ,1774.0,New,2007,452.0,0,NA,NA,774.0,CmentBd,BrkFace,RL,0.0,7,1828.0,0.0,TA,0,Y,Norm,0.0,PConc,Ex,NA,TA,Inside,3,2,1822.0,3,Ex,0,0.0,2007,Y,0.0,1828.0,314813.0,1Story,Pave,9,NridgHt,Gd,108.0
Feedr,NA,3,Lvl,GasA,156.0,IR1,1,NA,8470.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,1982,50,1Fam,Fa,Unf,Plywood,943,911103050,CompShg,2,513.0,0.0,Fa,Fa,0.0,Hip,AllPub,Unf,1013.0,ConLD,1915,0.0,0,NA,MnPrv,0.0,Plywood,None,C,0.0,10,1013.0,0.0,NA,0,N,Feedr,0.0,CBlock,TA,NA,Fa,Corner,2,1,1013.0,0,TA,0,0.0,2009,N,0.0,1526.0,85000.0,1.5Fin,Pave,6,IDOTRR,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,6000.0,No,SBrkr,Typ,NA,Gtl,0,210.0,Detchd,2000,50,1Fam,TA,Unf,MetalSd,735,903226170,CompShg,9,0.0,0.0,Gd,TA,0.0,Gable,AllPub,Unf,698.0,WD,1937,0.0,0,NA,NA,624.0,MetalSd,None,RM,0.0,7,786.0,390.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,2,1,698.0,2,TA,0,0.0,2009,N,0.0,1176.0,134900.0,1.5Fin,Pave,4,BrkSide,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,10519.0,Mn,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1999,20,1Fam,TA,Unf,MetalSd,2741,905451410,CompShg,8,0.0,0.0,TA,Gd,0.0,Hip,AllPub,Unf,1057.0,WD,1955,164.0,0,NA,NA,288.0,MetalSd,Stone,RL,0.0,3,1057.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1057.0,1,Gd,1,0.0,2006,Y,0.0,1057.0,137000.0,1Story,Pave,6,Edwards,NA,0.0
Norm,TA,8,Lvl,GasA,0.0,IR1,1,Fin,10437.0,Gd,SBrkr,Typ,NA,Gtl,1,236.0,Attchd,1995,20,1Fam,Gd,Unf,MetalSd,1106,528363110,CompShg,6,0.0,0.0,Gd,Gd,1696.0,Hip,AllPub,GLQ,413.0,WD,1995,660.0,1,NA,NA,839.0,MetalSd,BrkFace,RL,0.0,8,2113.0,0.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,2,2,2109.0,3,Ex,0,0.0,2008,Y,0.0,2113.0,350000.0,1Story,Pave,7,NoRidge,TA,46.0
Norm,TA,5,Lvl,GasA,240.0,Reg,1,RFn,7514.0,Mn,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1975,20,1Fam,TA,Rec,MetalSd,2375,527452290,CompShg,7,0.0,0.0,TA,TA,373.0,Hip,AllPub,ALQ,462.0,WD,1967,0.0,1,NA,NA,300.0,MetalSd,None,RL,0.0,9,1387.0,0.0,TA,0,Y,Norm,108.0,CBlock,TA,NA,TA,Inside,3,1,943.0,1,TA,0,0.0,2006,Y,0.0,1387.0,145000.0,1Story,Pave,6,Names,TA,0.0
Norm,TA,9,Lvl,GasA,0.0,IR1,1,Fin,13654.0,Gd,SBrkr,Typ,NA,Gtl,1,282.0,BuiltIn,2006,60,1Fam,TA,Unf,MetalSd,1701,528118040,CompShg,5,0.0,0.0,Gd,Ex,0.0,Gable,AllPub,Unf,1704.0,WD,2005,365.0,0,NA,NA,814.0,MetalSd,BrkFace,RL,0.0,5,1722.0,1036.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,CulDSac,4,2,1704.0,3,Ex,0,0.0,2007,Y,0.0,2758.0,418000.0,2Story,Pave,9,NridgHt,Ex,55.0
Norm,Fa,3,Lvl,GasA,0.0,Reg,1,Unf,5747.0,No,SBrkr,Typ,NA,Gtl,0,112.0,Detchd,1950,30,1Fam,TA,Unf,Wd Sdng,2657,902207110,CompShg,4,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,798.0,WD,1920,0.0,0,NA,NA,250.0,Wd Sdng,None,RM,0.0,6,840.0,0.0,TA,0,Y,Norm,0.0,PConc,TA,NA,TA,Inside,2,1,798.0,1,Gd,0,0.0,2006,N,0.0,840.0,64000.0,1Story,Pave,5,OldTown,NA,0.0
Norm,TA,5,Bnk,GasA,56.0,IR2,1,Unf,4500.0,No,SBrkr,Typ,Pave,Gtl,0,0.0,Detchd,2000,50,1Fam,TA,Unf,VinylSd,907,909129100,CompShg,5,0.0,0.0,TA,TA,182.0,Gable,AllPub,Rec,611.0,WD,1932,0.0,0,NA,NA,281.0,Stucco,None,RH,0.0,7,848.0,672.0,TA,0,Y,Norm,0.0,BrkTil,TA,NA,TA,Inside,3,1,793.0,1,Ex,0,0.0,2009,Y,0.0,1520.0,159434.0,1.5Fin,Pave,6,SWISU,NA,0.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Unf,11830.0,No,SBrkr,Typ,NA,Gtl,1,168.0,Attchd,2007,20,1Fam,TA,Unf,VinylSd,1777,528427100,CompShg,5,0.0,0.0,Gd,Gd,1220.0,Gable,AllPub,GLQ,322.0,New,2007,164.0,1,NA,NA,852.0,VinylSd,BrkFace,RL,0.0,7,1542.0,0.0,TA,0,Y,Feedr,0.0,PConc,Gd,NA,TA,Inside,3,2,1542.0,3,Ex,0,0.0,2007,Y,0.0,1542.0,260261.0,1Story,Pave,6,Somerst,Gd,110.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,8520.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1952,50,1Fam,Fa,Unf,BrkFace,164,535454070,CompShg,4,0.0,0.0,TA,TA,507.0,Gable,AllPub,Rec,403.0,WD,1952,0.0,0,NA,MnPrv,720.0,Wd Sdng,None,RL,0.0,6,910.0,475.0,TA,0,Y,Artery,0.0,CBlock,TA,NA,TA,Corner,4,2,910.0,2,Fa,0,0.0,2010,Y,0.0,1385.0,166000.0,1.5Fin,Pave,6,Names,NA,0.0
Norm,TA,5,Lvl,GasA,160.0,Reg,1,RFn,6760.0,Av,SBrkr,Typ,NA,Gtl,1,24.0,Attchd,1962,85,1Fam,TA,Unf,HdBoard,1973,535478040,CompShg,5,0.0,0.0,TA,TA,734.0,Gable,AllPub,ALQ,162.0,WD,1962,0.0,1,NA,NA,288.0,HdBoard,None,RL,0.0,10,936.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,896.0,1,TA,0,0.0,2007,Y,0.0,936.0,130000.0,SFoyer,Pave,6,Names,Po,90.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,6191.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1950,50,1Fam,TA,Unf,Wd Sdng,2857,909256020,CompShg,4,0.0,0.0,TA,TA,384.0,Gable,AllPub,LwQ,440.0,WD,1941,0.0,0,NA,NA,240.0,Wd Sdng,None,RL,0.0,11,824.0,464.0,TA,0,N,Norm,0.0,CBlock,Fa,NA,Fa,Corner,4,1,824.0,1,TA,0,0.0,2006,Y,0.0,1288.0,112000.0,1.5Fin,Pave,6,SWISU,NA,0.0
Norm,TA,5,Lvl,GasA,123.0,Reg,1,RFn,8700.0,Mn,SBrkr,Typ,NA,Gtl,0,192.0,Attchd,1963,20,1Fam,Gd,Unf,MetalSd,1208,534400030,CompShg,6,0.0,0.0,TA,TA,776.0,Hip,AllPub,ALQ,344.0,WD,1963,148.0,1,NA,MnPrv,525.0,MetalSd,BrkFace,RL,0.0,12,1128.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,2,1120.0,2,Gd,0,0.0,2008,Y,0.0,1128.0,155000.0,1Story,Pave,6,Names,NA,20.0
Norm,TA,8,Lvl,GasA,0.0,Reg,1,Fin,12003.0,No,SBrkr,Typ,NA,Gtl,1,0.0,BuiltIn,2010,60,1Fam,TA,Unf,VinylSd,319,916386090,CompShg,5,0.0,0.0,Gd,Ex,0.0,Gable,AllPub,Unf,774.0,New,2009,84.0,0,NA,NA,680.0,VinylSd,BrkFace,RL,0.0,5,774.0,1194.0,TA,1,Y,Norm,0.0,PConc,Ex,NA,TA,Corner,4,2,774.0,3,Ex,0,0.0,2010,Y,0.0,1968.0,269500.0,2Story,Pave,8,Timber,Gd,75.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,RFn,12700.0,No,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,1964,80,1Fam,TA,Unf,HdBoard,2567,535103070,CompShg,5,0.0,0.0,TA,TA,939.0,Gable,AllPub,ALQ,307.0,WD,1964,0.0,1,NA,NA,441.0,HdBoard,None,RL,0.0,11,1246.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,1246.0,2,TA,0,0.0,2006,Y,0.0,1246.0,172000.0,SLvl,Pave,6,Names,Gd,69.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Unf,13125.0,No,SBrkr,Typ,NA,Gtl,2,0.0,Attchd,1984,70,1Fam,TA,Unf,Wd Sdng,2222,909425270,CompShg,6,0.0,0.0,TA,TA,410.0,Gable,AllPub,BLQ,390.0,CWD,1940,0.0,0,NA,NA,240.0,Wd Sdng,None,RL,0.0,7,960.0,780.0,TA,1,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,800.0,1,TA,0,0.0,2007,Y,0.0,1740.0,219500.0,2Story,Pave,6,Crawfor,Gd,0.0
Norm,TA,5,Lvl,GasA,0.0,IR1,1,Unf,8638.0,No,SBrkr,Typ,NA,Gtl,0,203.0,Detchd,1963,20,1Fam,TA,Unf,HdBoard,2493,532376250,CompShg,6,0.0,0.0,TA,TA,181.0,Gable,AllPub,ALQ,744.0,WD,1963,0.0,1,NA,NA,484.0,HdBoard,None,RL,0.0,10,925.0,0.0,TA,0,Y,RRAe,0.0,PConc,TA,NA,TA,Inside,2,1,925.0,2,Gd,0,0.0,2006,Y,0.0,925.0,133500.0,1Story,Pave,5,Sawyer,NA,74.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,RFn,9967.0,No,SBrkr,Typ,NA,Gtl,1,100.0,BuiltIn,2000,80,1Fam,TA,Unf,VinylSd,1757,528280150,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,384.0,WD,2000,0.0,0,NA,NA,400.0,VinylSd,None,RL,0.0,12,774.0,656.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,384.0,2,Ex,0,0.0,2007,Y,0.0,1430.0,170000.0,SLvl,Pave,8,Gilbert,TA,0.0
Norm,TA,8,Lvl,GasW,246.0,Reg,1,Unf,9600.0,No,SBrkr,Typ,Grvl,Gtl,0,54.0,Detchd,2003,70,1Fam,Gd,Unf,Wd Sdng,184,902305110,CompShg,9,0.0,0.0,Gd,Gd,0.0,Gable,AllPub,Unf,930.0,WD,1900,0.0,0,NA,NA,288.0,Wd Sdng,None,RM,0.0,4,930.0,636.0,TA,0,N,Norm,0.0,BrkTil,TA,NA,TA,Corner,3,2,930.0,1,TA,0,0.0,2010,Y,0.0,1566.0,150000.0,2Story,Pave,7,OldTown,NA,228.0
Norm,TA,5,Lvl,GasW,0.0,Reg,1,Unf,12774.0,No,SBrkr,Typ,NA,Sev,0,0.0,Detchd,1953,20,1Fam,TA,LwQ,MetalSd,1248,535302140,CompShg,5,0.0,0.0,TA,TA,624.0,Hip,AllPub,BLQ,232.0,WD,1953,0.0,0,NA,GdWo,400.0,MetalSd,None,RL,0.0,7,950.0,0.0,TA,0,N,Norm,128.0,PConc,TA,NA,TA,Inside,2,1,984.0,2,TA,0,0.0,2008,Y,0.0,950.0,130000.0,1Story,Pave,5,Names,NA,32.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,8163.0,Av,SBrkr,Typ,NA,Gtl,1,86.0,Attchd,1959,80,1Fam,Gd,BLQ,HdBoard,2574,535152070,CompShg,6,0.0,0.0,TA,TA,748.0,Gable,AllPub,ALQ,102.0,WD,1959,128.0,1,NA,NA,796.0,HdBoard,BrkFace,RL,0.0,3,1144.0,0.0,TA,0,Y,Norm,294.0,CBlock,TA,NA,TA,Inside,3,1,1144.0,1,TA,0,0.0,2006,Y,0.0,1144.0,143000.0,SLvl,Pave,6,Names,TA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,RFn,9900.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Attchd,1961,20,1Fam,Gd,Unf,Plywood,1215,534403260,CompShg,5,0.0,164.0,TA,TA,0.0,Gable,AllPub,Unf,1114.0,COD,1961,0.0,1,NA,NA,451.0,Plywood,None,RL,0.0,5,1114.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,3,1,1114.0,2,TA,0,0.0,2008,Y,0.0,1114.0,140000.0,1Story,Pave,5,Names,NA,0.0
Norm,TA,7,Lvl,GasA,0.0,IR1,1,Fin,13651.0,Gd,SBrkr,Typ,NA,Gtl,2,300.0,Attchd,1973,20,1Fam,Gd,Unf,Plywood,1614,526355170,CompShg,6,0.0,0.0,TA,TA,1880.0,Gable,AllPub,ALQ,343.0,WD,1973,1115.0,1,NA,NA,516.0,Plywood,BrkFace,RL,0.0,2,2223.0,0.0,TA,0,Y,Norm,0.0,CBlock,Gd,NA,TA,Inside,3,2,2223.0,2,Ex,0,0.0,2007,Y,0.0,2223.0,244000.0,1Story,Pave,8,Names,Gd,0.0
Norm,TA,5,Lvl,GasA,144.0,Reg,1,Unf,7200.0,No,SBrkr,Typ,NA,Gtl,0,0.0,Detchd,1996,75,1Fam,TA,Unf,MetalSd,2039,903458020,CompShg,7,0.0,0.0,TA,Fa,0.0,Gable,AllPub,Unf,530.0,WD,1920,0.0,0,NA,NA,288.0,MetalSd,None,RM,0.0,3,581.0,530.0,TA,0,N,Norm,0.0,BrkTil,TA,NA,Fa,Inside,3,1,530.0,1,TA,0,0.0,2007,N,0.0,1111.0,101000.0,2.5Unf,Pave,6,IDOTRR,NA,0.0
Norm,TA,5,Lvl,GasA,0.0,Reg,1,Unf,9750.0,No,SBrkr,Typ,Grvl,Gtl,0,0.0,Detchd,1958,20,1Fam,TA,Unf,HdBoard,2669,902406030,CompShg,5,0.0,0.0,TA,TA,0.0,Hip,AllPub,Unf,960.0,WD,1958,0.0,0,Gar2,NA,624.0,HdBoard,None,RM,0.0,7,960.0,0.0,TA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Inside,3,1,960.0,2,Ex,0,0.0,2006,Y,4500.0,960.0,125000.0,1Story,Pave,5,OldTown,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,IR1,1,Fin,11184.0,No,SBrkr,Typ,NA,Gtl,1,0.0,Attchd,1998,60,1Fam,TA,Unf,VinylSd,1005,527162180,CompShg,5,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,932.0,WD,1998,0.0,0,NA,NA,460.0,VinylSd,None,RL,0.0,4,932.0,701.0,TA,1,Y,Norm,0.0,PConc,Gd,NA,TA,Corner,3,2,932.0,2,Gd,0,0.0,2008,Y,0.0,1633.0,183000.0,2Story,Pave,7,Gilbert,TA,39.0
Norm,NA,6,Lvl,GasA,30.0,Reg,1,NA,5520.0,No,SBrkr,Typ,NA,Gtl,0,0.0,NA,1950,75,1Fam,TA,Unf,Wd Sdng,753,903430060,CompShg,6,371.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,755.0,WD,1912,0.0,0,NA,MnPrv,0.0,Wd Sdng,None,RM,0.0,7,929.0,929.0,NA,0,Y,Norm,0.0,CBlock,TA,NA,TA,Corner,5,1,755.0,0,Ex,0,0.0,2009,Y,0.0,2229.0,104000.0,2.5Fin,Pave,8,OldTown,NA,198.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,6390.0,No,FuseA,Typ,NA,Gtl,0,0.0,Detchd,1954,45,1Fam,TA,Unf,MetalSd,1275,535455060,CompShg,7,0.0,0.0,TA,TA,0.0,Gable,AllPub,Unf,936.0,WD,1954,0.0,1,NA,GdWo,280.0,MetalSd,None,RL,0.0,6,984.0,0.0,TA,0,Y,Feedr,0.0,CBlock,TA,NA,TA,Corner,2,1,936.0,1,TA,0,0.0,2008,Y,0.0,984.0,112500.0,1.5Unf,Pave,4,Names,NA,0.0
Norm,TA,6,Lvl,GasA,0.0,Reg,1,Unf,10240.0,No,SBrkr,Typ,NA,Gtl,1,384.0,Attchd,1980,20,1Fam,Gd,LwQ,Plywood,2350,527355280,CompShg,6,0.0,0.0,TA,TA,625.0,Gable,AllPub,BLQ,0.0,WD,1980,157.0,1,NA,NA,612.0,Plywood,BrkFace,RL,0.0,5,1686.0,0.0,TA,0,Y,Norm,1061.0,CBlock,Gd,NA,TA,Inside,3,2,1686.0,2,TA,0,0.0,2006,Y,0.0,1686.0,207500.0,1Story,Pave,7,NWAmes,TA,131.0
Norm,TA,7,Lvl,GasA,0.0,Reg,1,Fin,9316.0,Gd,SBrkr,Typ,NA,Gtl,1,100.0,Attchd,2005,20,1Fam,TA,Unf,VinylSd,2762,906394040,CompShg,5,0.0,0.0,Gd,Gd,56.0,Gable,AllPub,GLQ,1558.0,WD,2005,140.0,0,NA,NA,576.0,VinylSd,BrkFace,RL,0.0,3,1614.0,0.0,TA,0,Y,Norm,0.0,PConc,Gd,NA,TA,Inside,3,2,1614.0,2,Ex,0,0.0,2006,Y,0.0,1614.0,225000.0,1Story,Pave,7,CollgCr,Gd,45.0
