Garage Cond,Overall Qual,Enclosed Porch,Lot Shape,Kitchen AbvGr,Lot Area,Bsmt Exposure,Functional,Land Slope,Fireplaces,Wood Deck SF,Year Remod/Add,Exter Cond,BsmtFin Type 2,Id,PID,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Utilities,BsmtFin Type 1,Bsmt Unf SF,Year Built,Mas Vnr Area,Bsmt Full Bath,Garage Area,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,BsmtFin SF 2,Bsmt Qual,Pool QC,Bsmt Cond,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Misc Val,Gr Liv Area,SalePrice,TotRms AbvGrd,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently,has_alley,is_pave_alley,near_major_street,near_rail,near_offsite,ext_VinylSd,ext_MetalSd,ext_HdBoard,ext_Wd Sdng,ext_Plywood,ext_CemntBd,ext_BrkFace,ext_WdShing,ext_AsbShng,ext_Stucco,ext_BrkComm,ext_Stone,ext_CBlock,ext_ImStucc,ext_AsphShn,has_aircon,has_std_cb,is_garage_attached,has_garage,is_garage_finished,ldctour_HLS,ldctour_Low,ldctour_Lvl,ltcfig_CulDSac,ltcfig_FR2,ltcfig_FR3,ltcfig_Inside,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NPkVill,nhood_NWAmes,nhood_Names,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rfstyle_Gable,rfstyle_Gambrel,rfstyle_Hip,rfstyle_Mansard,rfstyle_Shed,mvtype_BrkFace,mvtype_None,mvtype_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,fence_GdWo,fence_MnPrv,fence_MnWw,fence_NA,sltype_CWD,sltype_Con,sltype_ConLD,sltype_ConLI,sltype_ConLw,sltype_New,sltype_Oth,sltype_WD,mszone_C,mszone_FV,mszone_I,mszone_RH,mszone_RL,mszone_RM
TA,7,0.0,Reg,1,10400.0,Av,Typ,Gtl,0,198.0,1998,TA,Unf,843,907175100,5,0.0,0.0,TA,Gd,0.0,AllPub,Unf,866.0,1998,0.0,0,546.0,0.0,3,866.0,913.0,TA,1,0.0,Gd,NA,TA,3,2,866.0,2,Ex,0,0.0,2009,0.0,1779.0,197900.0,6,NA,36.0,9.249561085129464,6.763884908562435,7.483806687665835,12.195517131590655,11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,5310.0,No,Typ,Gtl,0,394.0,2003,Gd,Unf,2689,903430090,8,0.0,0.0,TA,Gd,0.0,AllPub,Unf,485.0,1910,0.0,0,255.0,0.0,6,1001.0,634.0,Fa,0,0.0,TA,NA,Fa,2,1,485.0,1,Gd,0,0.0,2006,0.0,1635.0,117000.0,5,NA,0.0,8.577347114235984,6.90875477931522,7.399398083331354,11.669929213779891,96,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,7,0.0,Reg,1,7406.0,Av,Typ,Gtl,0,105.0,2006,TA,Unf,2753,906380170,5,0.0,0.0,Gd,Gd,684.0,AllPub,GLQ,515.0,2006,84.0,1,632.0,0.0,7,1220.0,0.0,TA,0,0.0,Gd,NA,TA,2,2,1199.0,2,Ex,0,0.0,2006,0.0,1220.0,194000.0,6,NA,54.0,8.910045761473558,7.106606137727303,7.106606137727303,12.175613438045463,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TA,9,0.0,IR1,1,4538.0,Av,Typ,Gtl,1,277.0,2001,TA,Unf,1169,533215030,5,0.0,0.0,Gd,Gd,1004.0,AllPub,GLQ,306.0,2001,179.0,1,545.0,0.0,7,1310.0,0.0,TA,1,0.0,Ex,NA,TA,1,1,1310.0,2,Ex,0,0.0,2008,0.0,1310.0,285000.0,5,TA,45.0,8.420241665339788,7.177782416195197,7.177782416195197,12.560244459250788,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
NA,5,0.0,Reg,2,10106.0,No,Typ,Gtl,0,140.0,1999,Gd,Rec,1376,904351280,7,0.0,0.0,TA,TA,351.0,AllPub,ALQ,112.0,1940,0.0,1,0.0,0.0,9,808.0,547.0,NA,0,181.0,TA,NA,TA,4,2,644.0,0,Gd,0,0.0,2008,0.0,1355.0,127500.0,6,NA,0.0,9.220884585851854,6.694562058521095,7.2115567333138015,11.755871643580615,68,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,13346.0,No,Typ,Gtl,1,0.0,2000,TA,Unf,2503,533128030,5,0.0,0.0,Gd,Gd,728.0,AllPub,GLQ,367.0,1992,0.0,1,590.0,0.0,7,1166.0,1129.0,TA,1,0.0,Gd,NA,TA,4,2,1095.0,2,Ex,0,0.0,2006,0.0,2295.0,268000.0,9,TA,40.0,9.498971993463552,7.061334366910438,7.738488122494646,12.498742259492994,14,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,4,160.0,Reg,1,9639.0,No,Typ,Gtl,0,0.0,1950,TA,Unf,1987,902206270,8,0.0,0.0,TA,TA,0.0,AllPub,Unf,1075.0,1900,0.0,0,342.0,0.0,5,1156.0,642.0,TA,1,0.0,TA,NA,TA,4,2,1075.0,2,Ex,0,0.0,2007,0.0,1798.0,137000.0,7,NA,0.0,9.173572647783969,7.052721049232323,7.494430215031565,11.827736204810265,107,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,7,192.0,IR1,1,15387.0,No,Typ,Gtl,1,0.0,1967,TA,BLQ,1190,534129060,7,0.0,0.0,TA,Gd,603.0,AllPub,ALQ,723.0,1967,0.0,0,578.0,0.0,8,1620.0,0.0,TA,0,294.0,TA,NA,TA,4,2,1620.0,2,Ex,0,0.0,2008,450.0,1620.0,215000.0,8,Gd,62.0,9.641278276057378,7.390181428226429,7.390181428226429,12.2783933071098,41,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,10050.0,No,Typ,Gtl,0,0.0,1955,TA,Unf,1930,535300040,5,0.0,0.0,TA,TA,288.0,AllPub,Rec,928.0,1955,0.0,1,336.0,0.0,8,1216.0,0.0,TA,0,0.0,TA,NA,TA,3,1,1216.0,1,TA,0,0.0,2007,0.0,1216.0,129500.0,5,NA,0.0,9.215327913487222,7.103322062526113,7.103322062526113,11.771436160121729,52,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,6240.0,No,Typ,Gtl,0,200.0,1950,TA,Unf,2677,903231190,4,0.0,0.0,TA,TA,0.0,AllPub,Unf,896.0,1936,0.0,0,240.0,0.0,4,896.0,448.0,Fa,0,0.0,Gd,NA,TA,3,1,896.0,1,Gd,0,0.0,2006,0.0,1344.0,115000.0,7,NA,114.0,8.738735461363474,6.79794041297493,7.203405521083095,11.652687407345388,70,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,5,96.0,Reg,1,7506.0,No,Typ,Gtl,0,84.0,1950,Gd,Unf,1256,535375160,8,0.0,0.0,TA,TA,0.0,AllPub,Unf,747.0,1925,0.0,0,288.0,0.0,5,747.0,412.0,Fa,0,0.0,TA,NA,TA,3,1,747.0,1,TA,0,0.0,2008,0.0,1159.0,114000.0,5,NA,0.0,8.923457979694966,6.616065185132817,7.055312843339752,11.643953727376632,83,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,4,0.0,Reg,1,8900.0,No,Typ,Gtl,0,0.0,1966,TA,Unf,2484,531478010,4,0.0,0.0,TA,TA,1056.0,AllPub,Rec,0.0,1966,0.0,1,384.0,0.0,11,1056.0,0.0,TA,0,0.0,TA,NA,TA,2,1,1056.0,1,TA,0,0.0,2006,0.0,1056.0,107000.0,5,NA,42.0,9.093806555720231,6.962243464266207,6.962243464266207,11.580584113444043,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TA,5,102.0,Reg,1,8480.0,No,Typ,Gtl,0,158.0,1950,TA,Unf,1253,535352080,5,0.0,0.0,TA,TA,442.0,AllPub,Rec,390.0,1947,0.0,0,336.0,0.0,10,832.0,384.0,TA,0,0.0,TA,NA,TA,2,1,832.0,1,TA,0,0.0,2008,0.0,1216.0,118500.0,6,NA,0.0,9.045465728785947,6.723832440821209,7.103322062526113,11.682668239557325,61,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TA,6,112.0,Reg,1,6000.0,No,Typ,Gtl,1,0.0,1950,TA,Unf,1337,903227080,7,0.0,0.0,TA,TA,0.0,AllPub,Unf,862.0,1929,0.0,0,208.0,0.0,7,950.0,208.0,TA,0,0.0,TA,NA,TA,3,1,862.0,1,TA,0,0.0,2008,0.0,1158.0,120000.0,5,Gd,0.0,8.699514748210191,6.856461984594587,7.05444965813294,11.695247021764184,79,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,8,0.0,Reg,1,8847.0,Av,Typ,Gtl,0,146.0,2005,TA,Unf,1788,528439040,5,0.0,0.0,Gd,Gd,769.0,AllPub,GLQ,769.0,2005,148.0,1,484.0,0.0,12,1538.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1538.0,2,Ex,0,0.0,2007,0.0,1538.0,260000.0,7,NA,40.0,9.087833697483386,7.338238150065589,7.338238150065589,12.468436909997664,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR1,1,8050.0,No,Typ,Gtl,0,0.0,1959,TA,Rec,141,535152130,5,0.0,0.0,TA,TA,856.0,AllPub,BLQ,125.0,1959,150.0,1,308.0,0.0,5,1143.0,0.0,TA,0,162.0,TA,NA,TA,3,1,1143.0,1,TA,0,0.0,2010,0.0,1143.0,136000.0,6,NA,0.0,8.99342737041261,7.04141166379481,7.04141166379481,11.820410164718188,51,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,4,0.0,Reg,1,8294.0,No,Typ,Gtl,0,0.0,1971,TA,Unf,1669,527404140,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,858.0,1971,0.0,0,480.0,0.0,6,872.0,0.0,TA,0,0.0,TA,NA,TA,3,1,858.0,4,TA,0,0.0,2007,0.0,872.0,123000.0,5,NA,0.0,9.023287640806329,6.77078942390898,6.77078942390898,11.719939634354557,36,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NA,6,0.0,IR1,1,7920.0,No,Typ,Gtl,0,0.0,1950,Fa,Unf,1366,903458110,7,0.0,0.0,TA,Fa,0.0,AllPub,Unf,319.0,1920,0.0,0,0.0,0.0,3,1035.0,371.0,NA,0,0.0,TA,NA,TA,3,1,319.0,0,TA,0,0.0,2008,0.0,1406.0,89500.0,6,NA,144.0,8.977146484808472,6.942156705699469,7.24850407237061,11.401993904262946,88,58,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,6,0.0,IR1,1,18494.0,No,Typ,Gtl,0,36.0,2005,TA,Unf,52,528218150,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,1324.0,2005,0.0,0,430.0,0.0,1,1324.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1324.0,2,Ex,0,0.0,2010,0.0,1324.0,199500.0,6,NA,23.0,9.825201634137583,7.188412736496954,7.188412736496954,12.203569515312056,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR1,1,7162.0,No,Typ,Gtl,0,0.0,1966,TA,Unf,1380,905104080,7,0.0,0.0,TA,TA,0.0,AllPub,Unf,876.0,1966,41.0,0,408.0,0.0,12,904.0,0.0,TA,0,0.0,TA,NA,TA,3,1,876.0,1,TA,0,0.0,2008,0.0,904.0,109900.0,6,NA,0.0,8.876544550558378,6.806829360392176,6.806829360392176,11.607326140391711,42,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,10918.0,No,Typ,Gtl,2,0.0,2004,TA,Unf,919,909257050,9,0.0,145.0,Gd,Gd,0.0,AllPub,Unf,1276.0,1926,0.0,0,282.0,0.0,6,1276.0,804.0,TA,1,0.0,Gd,NA,TA,3,1,1276.0,1,Ex,0,0.0,2009,0.0,2080.0,234000.0,9,Gd,0.0,9.298168082341704,7.151485463904735,7.640123172695364,12.36307639433984,83,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,4435.0,Mn,Typ,Gtl,1,140.0,2004,TA,Unf,2804,907290230,5,0.0,0.0,Gd,Gd,662.0,AllPub,GLQ,186.0,2004,169.0,1,420.0,0.0,5,848.0,0.0,TA,0,0.0,Gd,NA,TA,1,1,848.0,2,Ex,0,0.0,2006,0.0,848.0,155900.0,3,Gd,0.0,8.39728289474368,6.742880635791903,6.742880635791903,11.956970055045868,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,4,0.0,Reg,1,11250.0,Av,Min2,Gtl,2,120.0,1989,TA,Unf,782,905229040,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,1104.0,1957,0.0,1,304.0,0.0,11,1104.0,684.0,TA,0,0.0,TA,NA,TA,5,1,1104.0,1,Ex,0,0.0,2009,0.0,1788.0,161500.0,8,TA,0.0,9.328123407632566,7.00669522683704,7.488852955733459,11.992260421644849,52,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,IR1,1,14375.0,No,Typ,Gtl,1,0.0,1958,TA,Rec,956,916176030,6,0.0,233.0,TA,Gd,111.0,NoSeWa,GLQ,354.0,1958,541.0,0,525.0,0.0,1,1344.0,0.0,TA,0,354.0,TA,NA,TA,3,1,819.0,2,Gd,1,0.0,2009,0.0,1344.0,137500.0,7,Gd,118.0,9.573245865665552,7.203405521083095,7.203405521083095,11.831379196088765,51,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA,5,18.0,Reg,2,9045.0,Mn,Typ,Gtl,0,0.0,1950,Fa,Unf,187,902401060,3,0.0,0.0,TA,Fa,0.0,AllPub,Unf,840.0,1910,0.0,0,0.0,0.0,6,1128.0,1128.0,NA,0,0.0,TA,NA,TA,4,2,840.0,0,Fa,0,0.0,2010,0.0,2256.0,76500.0,12,NA,18.0,9.109967397829395,7.028201432058005,7.721348612617949,11.245046019814628,100,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,6,0.0,IR1,1,10029.0,No,Typ,Gtl,1,0.0,1989,TA,Unf,2074,905352180,5,0.0,192.0,Gd,TA,831.0,AllPub,GLQ,320.0,1988,268.0,0,521.0,0.0,9,1164.0,896.0,TA,1,0.0,Gd,NA,TA,4,2,1151.0,2,TA,1,0.0,2007,0.0,2060.0,211000.0,8,TA,228.0,9.213236175088207,7.059617628291383,7.630461261783627,12.259613412458204,19,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,4060.0,No,Typ,Gtl,0,144.0,1999,TA,Unf,1039,527427110,5,0.0,0.0,Gd,Gd,266.0,AllPub,GLQ,1139.0,1998,0.0,1,511.0,0.0,8,1337.0,0.0,TA,0,0.0,Gd,NA,TA,2,2,1405.0,2,Ex,0,0.0,2008,0.0,1337.0,181000.0,5,NA,68.0,8.308938252595778,7.198183577101943,7.198183577101943,12.106252310247962,10,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gd,6,0.0,Reg,1,9020.0,Gd,Typ,Gtl,0,0.0,1966,TA,ALQ,1210,534401130,7,0.0,0.0,TA,TA,312.0,AllPub,Rec,276.0,1966,183.0,1,490.0,0.0,5,1165.0,0.0,Gd,1,539.0,TA,NA,TA,3,1,1127.0,2,TA,0,0.0,2008,0.0,1165.0,174900.0,6,NA,129.0,9.10719961305667,7.060476365999801,7.060476365999801,12.071969661006694,42,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,240.0,IR1,1,11777.0,Av,Typ,Gtl,2,160.0,1966,TA,ALQ,2710,905103140,6,0.0,0.0,TA,TA,328.0,AllPub,LwQ,285.0,1966,97.0,1,564.0,0.0,5,1320.0,0.0,TA,0,551.0,TA,NA,TA,3,1,1164.0,2,Ex,0,0.0,2006,0.0,1320.0,164500.0,6,Fa,68.0,9.373903755841548,7.1853870155804165,7.1853870155804165,12.010665849187564,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,10171.0,No,Typ,Gtl,0,0.0,2004,TA,Unf,44,528138060,5,0.0,0.0,Gd,Gd,2.0,AllPub,GLQ,1515.0,2004,168.0,0,532.0,0.0,3,1535.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1517.0,2,Ex,0,0.0,2010,0.0,1535.0,214000.0,7,NA,0.0,9.227295812625597,7.336285660021297,7.336285660021297,12.273731294003989,6,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,10400.0,Mn,Min1,Gtl,1,28.0,1988,TA,Unf,1026,527354160,6,0.0,0.0,TA,TA,0.0,AllPub,Unf,738.0,1980,280.0,0,489.0,0.0,3,1277.0,767.0,TA,1,0.0,Gd,NA,TA,3,2,738.0,2,TA,0,0.0,2008,0.0,2044.0,185000.0,7,TA,73.0,9.249561085129464,7.152268856032539,7.622663951323595,12.128111104060462,28,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
